,uid,facname,number,street,address,city,borough,borocode,postcode,latitude,longitude,xcoord,ycoord,bin,bbl,community board,council district,census tract,nta,facgroup,facsubgrp,factype,capacity,captype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,datasource,facdomain,schooldist,policeprct,servarea
18086,2dc09ed0e31602f82de65b9c024d5642,NEIGHBORHOOD ASSOCIATION FOR INTER-CULTURAL AFFAIRS INC LEGAL SERVICES INITIATIVES,35,EAST CLARKE PLACE,35 EAST CLARKE PLACE,BRONX,Bronx,2,10452.0,40.8379993358,-73.9175685106,1007059.35546,244593.82664299998,2115534,2028400022,204,16,22101,BX63,HUMAN SERVICES,LEGAL AND INTERVENTION SERVICES,LEGAL SERVICES INITIATIVES,0,,,Non-public,NEIGHBORHOOD ASSOCIATION FOR INTER-CULTURAL AFFAIRS INC,,City,NYC Human Resources Administration,NYCHRA,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,9.0,44,Local
18087,eb56b372407c726bd44aee473d4c3be5,NEIGHBORHOOD CARE TEAM,451,CLARKSON AVENUE,451 CLARKSON AVENUE,BROOKLYN,Brooklyn,3,11203.0,40.6565801919,-73.9448944558,999539.661357,178491.06334300002,3327711,3048290001,309,40,80800,BK60,HEALTH CARE,MENTAL HEALTH,SUPPORT MENTAL HEALTH,0,,,Non-public,NYC-HHC East New York D&T Center,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,18.0,71,Regional
18104,1e9204cae666eba6792006d9d21ae31a,NEIGHBORS TOGETHER,2094,FULTON STREET,2094 FULTON STREET,BROOKLYN,Brooklyn,3,11233.0,40.678133517,-73.91383689199999,1008149.21023,186350.493828,3042158,3015500031,316,41,30100,BK79,HUMAN SERVICES,SOUP KITCHENS AND FOOD PANTRIES,SOUP KITCHEN,0,,,Non-public,Neighbors Together,Non-public,,Non-public,Non-public,foodbankny_foodbanks,HEALTH AND HUMAN SERVICES,23.0,73,Local
18107,b35e582ffbf0367544e41d6e1b3fd01a,NELSON AVENUE FAMILY RESIDENCE,,,,BRONX,Bronx,2,10453.0,40.846775,-73.918961,1006671.0863200001,247790.769452,0,0,205,14,21502,BX36,HEALTH CARE,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER EXTENSION CLINIC,0,,,Non-public,"Care For The Homeless, Inc",Non-public,State,NYS Department of Health,NYSDOH,nysdoh_healthfacilities,HEALTH AND HUMAN SERVICES,9.0,46,Regional
18112,09c96cfd7ff54ca639ddd7ea3859b081,NEOMY DIALYSIS CENTER,,,,BROOKLYN,Brooklyn,3,11230.0,40.630352,-73.96648,993554.1630299999,168932.388569,0,3064980032,314,40,46000,BK42,HEALTH CARE,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER EXTENSION CLINIC,0,,,Non-public,"Knickerbocker Dialysis, Inc",Non-public,State,NYS Department of Health,NYSDOH,nysdoh_healthfacilities,HEALTH AND HUMAN SERVICES,22.0,70,Regional
18126,c1854f993d58039809a1d93a7e14b7e3,NETWORK PLUS I,25,FLATBUSH AVENUE,25 FLATBUSH AVENUE,BROOKLYN,Brooklyn,3,11217.0,40.6880204834,-73.9799414997,989812.836932,189941.484996,3059164,3021060024,302,35,3300,BK68,HEALTH CARE,MENTAL HEALTH,SUPPORT MENTAL HEALTH,0,,,Non-public,Baltic Street AEH Inc.,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,15.0,88,Regional
18127,baeb1732f7bff988247fc8698cfd714d,NETWORK PLUS II,1083,MCDONALD AVENUE,1083 MCDONALD AVENUE,BROOKLYN,Brooklyn,3,11230.0,40.6267178827,-73.9757925487,990969.640241,167607.530977,3170371,3065040001,312,44,46201,BK42,HEALTH CARE,MENTAL HEALTH,SUPPORT MENTAL HEALTH,0,,,Non-public,Baltic Street AEH Inc.,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,21.0,66,Regional
18140,f3b3bbf4aeafd723e43133abbd0932fb,NEW ALTERNATIVES FOR CHILDREN,37,WEST 26 STREET,37 WEST 26 STREET,NEW YORK,Manhattan,1,10010.0,40.744615865,-73.99041663439999,986905.505206,210560.418824,1015634,1008280009,105,3,5800,MN13,HUMAN SERVICES,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,0,,,Non-public,New Alternatives For Children,Non-public,,Non-public,Non-public,foodbankny_foodbanks,HEALTH AND HUMAN SERVICES,2.0,13,Local
18141,ecd2b2d51b862175b3a98e214230619e,NEW ALTERNATIVES FOR CHILDREN INC,,,,NEW YORK,Manhattan,1,10001.0,40.744228,-73.98988299999999,987053.3890940001,210419.123846,0,0,105,3,5800,MN13,HEALTH CARE,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER,0,,,Non-public,New Alternatives for Children Inc,Non-public,State,NYS Department of Health,NYSDOH,nysdoh_healthfacilities,HEALTH AND HUMAN SERVICES,2.0,13,Regional
18143,af464e7fe1a00551fb781f3857862229,NEW ALTERNATIVES FOR CHILDREN INC PREVENTIVE SERVICES,37,WEST 26 STREET,37 WEST 26 STREET,NEW YORK,Manhattan,1,10010.0,40.744615865,-73.99041663439999,986905.505206,210560.418824,1015634,1008280009,105,3,5800,MN13,HEALTH CARE,HEALTH PROMOTION AND DISEASE PREVENTION,PREVENTIVE SERVICES,0,,,Non-public,NEW ALTERNATIVES FOR CHILDREN INC,,City,NYC Administration for Childrens Services,NYCACS,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,2.0,13,Regional
18161,db3dd900ac37b104d6237703a3f8eb2c,"NEW CARLTON REHAB AND NURSING CENTER, LLC",405,CARLTON AVENUE,405 CARLTON AVENUE,BROOKLYN,Brooklyn,3,11238.0,40.685516407600005,-73.9710323375,992283.922291,189029.868709,3055843,3019570017,302,35,17900,BK68,HEALTH CARE,RESIDENTIAL HEALTH CARE,NURSING HOME,148,beds,,Non-public,"New Carlton Rehab and Nursing Center, LLC",,State,NYS Department of Health,NYSDOH,nysdoh_nursinghomes,HEALTH AND HUMAN SERVICES,13.0,88,Regional
18166,1913a51befc5c103fe4a8dea55005268,NEW COVENANT COMMUNITY DEVELOPMENT CORP.,1175,BOSTON ROAD,1175 BOSTON ROAD,BRONX,Bronx,2,10456.0,40.8290325423,-73.903413678,1010979.6949100001,241330.89648899998,2004287,2026140043,203,16,18500,BX35,HUMAN SERVICES,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,0,,,Non-public,New Covenant Community Development Corp.,Non-public,,Non-public,Non-public,foodbankny_foodbanks,HEALTH AND HUMAN SERVICES,9.0,42,Local
18177,e57fde007e5bf065ac37b6a057f76ca6,NEW DIRECTION SERVICES INC.,1027,POST AVENUE,1027 POST AVENUE,STATEN ISLAND,Staten Island,5,10302.0,40.633271528099996,-74.1345259227,946911.2201709999,170022.941956,5024286,5010370060,501,49,21300,SI28,HUMAN SERVICES,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,0,,,Non-public,New Direction Services Inc.,Non-public,,Non-public,Non-public,foodbankny_foodbanks,HEALTH AND HUMAN SERVICES,31.0,121,Local
18178,abd647b3cfcd1fb69668fff39ebddbcd,NEW DIRECTIONS OP,500,ATLANTIC AVENUE,500 ATLANTIC AVENUE,BROOKLYN,Brooklyn,3,11217.0,40.6854574379,-73.981725313,989318.3256450001,189007.584639,3339428,3001850117,302,33,3900,BK38,HEALTH CARE,CHEMICAL DEPENDENCY,OUTPATIENT CLINIC,0,,,Non-public,"Brooklyn Center for Psychotherapy, Inc",,State,NYS Office of Alcoholism and Substance Abuse Services,NYSOASAS,nysoasas_programs,HEALTH AND HUMAN SERVICES,15.0,84,Regional
18184,50c9c1595b169c6fb2be93b49ae9a8f6,NEW DORP HIGH SCHOOL,,,,STATEN ISLAND,Staten Island,5,10306.0,40.569302,-74.107338,954428.8903030001,146706.799519,0,5039300010,502,50,11202,SI45,HEALTH CARE,HOSPITALS AND CLINICS,SCHOOL BASED HOSPITAL EXTENSION CLINIC,0,,,Non-public,Staten Island University Hospital,Non-public,State,NYS Department of Health,NYSDOH,nysdoh_healthfacilities,HEALTH AND HUMAN SERVICES,31.0,122,Regional
18190,0151d3eed6e97b7d1aa43c82e27cf0e4,NEW EAST SIDE NURSING HOME,25,BIALYSTOKER PLACE,25 BIALYSTOKER PLACE,NEW YORK,Manhattan,1,10002.0,40.7161361232,-73.9829396615,988979.3597879999,200184.67521400002,1004073,1003360029,103,1,1200,MN28,HEALTH CARE,RESIDENTIAL HEALTH CARE,NURSING HOME,58,beds,,Non-public,New East Side Nursing Home,,State,NYS Department of Health,NYSDOH,nysdoh_nursinghomes,HEALTH AND HUMAN SERVICES,1.0,7,Regional
18207,297f8734bd8fbe0c7399607f2b41adfb,"NEW GLEN OAKS NURSING HOME, INC",260-01,79 AVENUE,260-01 79 AVENUE,GLEN OAKS,Queens,4,11004.0,40.7469585347,-73.71141195279999,1064213.42444,211545.502484,4177269,4086770061,413,23,157902,QN44,HEALTH CARE,RESIDENTIAL HEALTH CARE,NURSING HOME,60,beds,,Non-public,"New Glen Oaks Nursing Home, Inc",,State,NYS Department of Health,NYSDOH,nysdoh_nursinghomes,HEALTH AND HUMAN SERVICES,26.0,105,Regional
18209,97aca916f535d8d0d862524354316e4c,NEW GOUVERNEUR HOSPITAL SNF,227,MADISON STREET,227 MADISON STREET,NEW YORK,Manhattan,1,10002.0,40.713185600100005,-73.9878328947,987623.0377629999,199109.483557,1003224,1002700032,103,1,600,MN28,HEALTH CARE,RESIDENTIAL HEALTH CARE,NURSING HOME,295,beds,,Non-public,New Gouverneur Hospital SNF,,State,NYS Department of Health,NYSDOH,nysdoh_nursinghomes,HEALTH AND HUMAN SERVICES,2.0,7,Regional
18213,b017d07cbaa0c4ea440bceccd4fa2849,NEW HAVEN SDA CHURCH,634,PROSPECT PLACE,634 PROSPECT PLACE,BROOKLYN,Brooklyn,3,11216.0,40.6746264462,-73.9558812454,996487.940243,185064.095303,3031113,3012310016,308,35,22100,BK61,HUMAN SERVICES,SOUP KITCHENS AND FOOD PANTRIES,SOUP KITCHEN,0,,,Non-public,New Haven SDA Church,Non-public,,Non-public,Non-public,foodbankny_foodbanks,HEALTH AND HUMAN SERVICES,17.0,77,Local
18221,5ee28c6e7461cf7fa36325144e7bfcf6,NEW HOPE FAMILY WORSHIP,817,LIVONIA AVENUE,817 LIVONIA AVENUE,BROOKLYN,Brooklyn,3,11207.0,40.6661511138,-73.8863310416,1015784.2166,181993.669035,3090412,3040760001,305,42,112400,BK82,HUMAN SERVICES,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,0,,,Non-public,New Hope Family Worship,Non-public,,Non-public,Non-public,foodbankny_foodbanks,HEALTH AND HUMAN SERVICES,19.0,75,Local
18223,0dcbfe67ae90da84e55bf08159cec294,NEW HOPE FOR THE WORLD MINISTRIES INC FAITH-BASED INITIATIVE,63,WEST 126 STREET,63 WEST 126 STREET,NEW YORK,Manhattan,1,10027.0,40.808188110399996,-73.9439502877,999766.288673,233726.74598200002,1053545,1017240010,110,9,20800,MN03,HEALTH CARE,HEALTH PROMOTION AND DISEASE PREVENTION,HARM REDUCTION CENTER,0,,,Non-public,NEW HOPE FOR THE WORLD MINISTRIES INC,,City,NYC Department of Health and Mental Hygiene,NYCDOHMH,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,5.0,28,Regional
18224,fd39188dc7807c5dee0649e54ff3820a,NEW HOPE PENTECOSTAL CHURCH OF JESUS CHRIST,1838,PARK PLACE,1838 PARK PLACE,BROOKLYN,Brooklyn,3,11233.0,40.6714280925,-73.91643339550001,1007431.3443700001,183906.819331,3039399,3014680012,316,41,36300,BK79,HUMAN SERVICES,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,0,,,Non-public,New Hope Pentecostal Church of Jesus Christ,Non-public,,Non-public,Non-public,foodbankny_foodbanks,HEALTH AND HUMAN SERVICES,23.0,73,Local
18225,d2deaf2ea240595f40521f9d321210e3,NEW HORIZON COUNSELING - FAR ROCKAWAY CLINIC,,BEACH 20 STREET,,FAR ROCKAWAY,Queens,4,11691.0,40.601803000000004,-73.753468,1052709.19365,158625.794634,0,0,414,31,101001,QN15,HEALTH CARE,MENTAL HEALTH,OUTPATIENT MENTAL HEALTH,0,,,Non-public,New Horizon Counseling Center Inc. The,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,27.0,101,Regional
18226,eea23d14da061b1a71ccb6c6c729235a,NEW HORIZON COUNSELING CENTER - AH SCM - PARK INN,115-02,OCEAN PROMENADE,115-02 OCEAN PROMENADE,FAR ROCKAWAY,Queens,4,11694.0,40.578261186300004,-73.8356067444,1029916.3078,149995.43267100002,4444819,4161880034,414,32,93800,QN10,HEALTH CARE,MENTAL HEALTH,SUPPORT MENTAL HEALTH,0,,,Non-public,New Horizon Counseling Center Inc. The,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,27.0,100,Regional
18227,13ec47d27e85ad9f20d515337ec37bd3,NEW HORIZON COUNSELING CENTER ACT TEAM,88-02,ROCKAWAY BEACH BOULEVARD,88-02 ROCKAWAY BEACH BOULEVARD,FAR ROCKAWAY,Queens,4,11693.0,40.5875650284,-73.8132400339,1036122.2533600001,153397.500941,4591982,4161230086,414,32,94202,QN12,HEALTH CARE,MENTAL HEALTH,OUTPATIENT MENTAL HEALTH,0,,,Non-public,New Horizon Counseling Center Inc. The,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,27.0,100,Regional
18228,fdcd1c04f3c79fa3be0d0e8920438757,NEW HORIZON COUNSELING CENTER ARVERNE CLINIC,66-03,BEACH CHANNEL DRIVE,66-03 BEACH CHANNEL DRIVE,ARVERNE,Queens,4,11692.0,40.5927097035,-73.79538237850001,1041077.7990000001,155282.911269,4302003,4159130070,414,31,96400,QN12,HEALTH CARE,MENTAL HEALTH,OUTPATIENT MENTAL HEALTH,0,,,Non-public,New Horizon Counseling Center Inc. The,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,27.0,100,Regional
18229,c661ebe0156fff093768a0d60f60d516,NEW HORIZON COUNSELING CENTER CLINIC,108-19,ROCKAWAY BOULEVARD,108-19 ROCKAWAY BOULEVARD,SOUTH OZONE PARK,Queens,4,11420.0,40.678166929899994,-73.8303113851,1031316.77907,186396.50078,4247579,4114750055,410,28,9600,QN55,HEALTH CARE,MENTAL HEALTH,OUTPATIENT MENTAL HEALTH,0,,,Non-public,New Horizon Counseling Center Inc. The,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,27.0,106,Regional
18230,bb533e09c2be484b1a879ff302051ae7,NEW HORIZON COUNSELING CENTER CONTINUING DAY TREATMENT PROG.,,BEACH 20 STREET,,FAR ROCKAWAY,Queens,4,11691.0,40.601803000000004,-73.753468,1052709.19365,158625.794634,0,0,414,31,101001,QN15,HEALTH CARE,MENTAL HEALTH,OUTPATIENT MENTAL HEALTH,0,,,Non-public,New Horizon Counseling Center Inc. The,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,27.0,101,Regional
18231,13b537a237f7f06c32a477f3ab4698f3,NEW HORIZON COUNSELING CENTER WEST ROCKAWAY CLINIC,88-02,ROCKAWAY BEACH BOULEVARD,88-02 ROCKAWAY BEACH BOULEVARD,FAR ROCKAWAY,Queens,4,11693.0,40.5875650284,-73.8132400339,1036122.2533600001,153397.500941,4591982,4161230086,414,32,94202,QN12,HEALTH CARE,MENTAL HEALTH,OUTPATIENT MENTAL HEALTH,0,,,Non-public,New Horizon Counseling Center Inc. The,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,27.0,100,Regional
18232,b489bc498491378fb6aa99ee4816d2ec,"NEW HORIZON COUNSELING CTR, INC OP",108-19,ROCKAWAY BOULEVARD,108-19 ROCKAWAY BOULEVARD,SOUTH OZONE PARK,Queens,4,11420.0,40.678166929899994,-73.8303113851,1031316.77907,186396.50078,4247579,4114750055,410,28,9600,QN55,HEALTH CARE,CHEMICAL DEPENDENCY,OUTPATIENT CLINIC,0,,,Non-public,"The New Horizon Counseling Center, Inc",,State,NYS Office of Alcoholism and Substance Abuse Services,NYSOASAS,nysoasas_programs,HEALTH AND HUMAN SERVICES,27.0,106,Regional
18233,a93af5dff49b065ba123f4668bbfff2f,NEW HORIZON PARK INN ADULT HOME CLINIC,115-02,OCEAN PROMENADE,115-02 OCEAN PROMENADE,FAR ROCKAWAY,Queens,4,11694.0,40.578261186300004,-73.8356067444,1029916.3078,149995.43267100002,4444819,4161880034,414,32,93800,QN10,HEALTH CARE,MENTAL HEALTH,OUTPATIENT MENTAL HEALTH,0,,,Non-public,New Horizon Counseling Center Inc. The,Non-public,State,NYS Office of Mental Health,NYSOMH,nysomh_mentalhealth,HEALTH AND HUMAN SERVICES,27.0,100,Regional
18238,c0681dc1c4609453b416e8ed6122a3bd,NEW IMMIGRANT COMMUNITY EMPOWERMENT (NICE) (ADMIN & ACTIVITY SITE),37-41,77 STREET,37-41 77 STREET,JACKSON HEIGHTS,Queens,4,11372.0,40.748046962800004,-73.88859921699999,1015117.03125,211829.959756,4029910,4012880060,403,25,28700,QN28,HUMAN SERVICES,IMMIGRANT SERVICES,"SERVICES - IMMIGRANT FAMILIES IMMIGRATION SERVICES,IMMIGRANT SUPPORT SERVICES",0,,,Non-public,New Immigrant Community Empowerment (NICE),,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_afterschoolprograms,HEALTH AND HUMAN SERVICES,30.0,115,Local
18256,9102d838fce52809b2851342e5dbd66a,NEW LIFE FOOD & CLOTHING PANTRY,82-10,QUEENS BOULEVARD,82-10 QUEENS BOULEVARD,ELMHURST,Queens,4,11373.0,40.736908784099995,-73.8811226358,1017194.15506,207774.693494,4437425,4024750012,404,25,47900,QN50,HUMAN SERVICES,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,0,,,Non-public,New Life Food & Clothing Pantry,Non-public,,Non-public,Non-public,foodbankny_foodbanks,HEALTH AND HUMAN SERVICES,24.0,110,Local
18258,431cc8a2e7bb56b4568c500f6c1ab0bd,NEW LIFE HOLINESS CARING HANDS FOOD PANTRY,4401,BARNES AVENUE,4401 BARNES AVENUE,BRONX,Bronx,2,10466.0,40.8977678335,-73.85178986380001,1025223.89836,266393.761864,2069946,2050480063,212,11,43400,BX62,HUMAN SERVICES,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,0,,,Non-public,New Life Holiness Caring Hands Food Pantry,Non-public,,Non-public,Non-public,foodbankny_foodbanks,HEALTH AND HUMAN SERVICES,11.0,47,Local
18261,b92ed20ce32d18e8bf924842db9c48cf,NEW LIFE SDA CHURCH,885,THOMAS S BOYLAND STREET,885 THOMAS S BOYLAND STREET,BROOKLYN,Brooklyn,3,11212.0,40.6586974888,-73.9105054529,1009080.49141,179270.32851700002,3388353,3036120024,316,42,91600,BK81,HUMAN SERVICES,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,0,,,Non-public,New Life SDA Church,Non-public,,Non-public,Non-public,foodbankny_foodbanks,HEALTH AND HUMAN SERVICES,23.0,73,Local
18278,966e37452cece76445636dd122dc9400,NEW PILGRIM COMMUNITY BAPTIST CHURCH,131,WEST 129 STREET,131 WEST 129 STREET,NEW YORK,Manhattan,1,10027.0,40.8110618818,-73.9448268992,999522.9561549999,234773.608739,1057980,1019140017,110,9,22400,MN03,HUMAN SERVICES,SOUP KITCHENS AND FOOD PANTRIES,FOOD PANTRY,0,,,Non-public,New Pilgrim Community Baptist Church,Non-public,,Non-public,Non-public,foodbankny_foodbanks,HEALTH AND HUMAN SERVICES,5.0,32,Local
18287,edbc26fae7e9a97c0255c9a1c586baaa,NEW SETTLEMENT SCHOOL,,,,BRONX,Bronx,2,10452.0,40.842426,-73.916191,1007438.9788700001,246206.98683,0,0,204,14,20900,BX63,HEALTH CARE,HOSPITALS AND CLINICS,SCHOOL BASED HOSPITAL EXTENSION CLINIC,0,,,Non-public,Montefiore Medical Center,Non-public,State,NYS Department of Health,NYSDOH,nysdoh_healthfacilities,HEALTH AND HUMAN SERVICES,9.0,44,Regional
18304,d273c27c728d9b5c67c6953bacf1ac2a,"NEW VANDERBILT REHABILITATION AND CARE CENTER, INC",135,VANDERBILT AVENUE,135 VANDERBILT AVENUE,STATEN ISLAND,Staten Island,5,10304.0,40.6210297652,-74.0762195737,963090.7420569999,165543.47605,5013953,5005340049,501,49,2700,SI37,HEALTH CARE,RESIDENTIAL HEALTH CARE,NURSING HOME,236,beds,,Non-public,"New Vanderbilt Rehabilitation and Care Center, Inc",,State,NYS Department of Health,NYSDOH,nysdoh_nursinghomes,HEALTH AND HUMAN SERVICES,31.0,120,Regional
18338,e36e601d4f1844afb857986afbbc7850,NEW YORK & PRESBYTERIAN HOSPITAL IP,525,EAST 68 STREET,525 EAST 68 STREET,NEW YORK,Manhattan,1,10065.0,40.7647066313,-73.9539543802,997005.174937,217883.34429699997,1084781,1014800001,108,5,11600,MN31,HEALTH CARE,CHEMICAL DEPENDENCY,INPATIENT REHABILITATION,0,,,Non-public,The New York and Presbyterian Hospital,,State,NYS Office of Alcoholism and Substance Abuse Services,NYSOASAS,nysoasas_programs,HEALTH AND HUMAN SERVICES,2.0,19,Regional
18339,d4c60e058f69b0e7de365a4b236d2ade,NEW YORK & PRESBYTERIAN HOSPITAL OMM,525,EAST 68 STREET,525 EAST 68 STREET,NEW YORK,Manhattan,1,10065.0,40.7647066313,-73.9539543802,997005.174937,217883.34429699997,1084781,1014800001,108,5,11600,MN31,HEALTH CARE,CHEMICAL DEPENDENCY,MEDICAL MAINTENANCE,0,,,Non-public,The New York and Presbyterian Hospital,,State,NYS Office of Alcoholism and Substance Abuse Services,NYSOASAS,nysoasas_programs,HEALTH AND HUMAN SERVICES,2.0,19,Regional
18340,32549bbf110ce42cda20f99f81a8884a,NEW YORK & PRESBYTERIAN HOSPITAL OTP,525,EAST 68 STREET,525 EAST 68 STREET,NEW YORK,Manhattan,1,10065.0,40.7647066313,-73.9539543802,997005.174937,217883.34429699997,1084781,1014800001,108,5,11600,MN31,HEALTH CARE,CHEMICAL DEPENDENCY,OPIOID OUTPATIENT TREATMENT,0,,,Non-public,The New York and Presbyterian Hospital,,State,NYS Office of Alcoholism and Substance Abuse Services,NYSOASAS,nysoasas_programs,HEALTH AND HUMAN SERVICES,2.0,19,Regional
18346,5314ac11231cde411dc0507f793c149f,NEW YORK AND PRESBYTERIAN HOSPITAL SCHOOL BASED HEALTH CENTER FAMILY PLANNING - TEENAGE PREGNANCY INITIATIVE,6,EDGECOMBE AVENUE,6 EDGECOMBE AVENUE,NEW YORK,Manhattan,1,10030.0,40.8172674909,-73.9470704359,998900.536769,237034.15065300002,1059460,1019600001,110,9,22102,MN03,HEALTH CARE,HOSPITALS AND CLINICS,SCHOOL BASED DIAGNOSTIC AND TREATMENT CENTER,0,,,Non-public,NEW YORK AND PRESBYTERIAN HOSPITAL,,City,NYC Department of Health and Mental Hygiene,NYCDOHMH,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,5.0,32,Regional
18348,6b016beadfd7f3910cf482bcd9b8ac63,"NEW YORK ARTIFICIAL KIDNEY CENTER, INC",,,,BROOKLYN,Brooklyn,3,11235.0,40.584192,-73.94121,1000579.65539,152118.805044,0,3087900059,315,48,60800,BK17,HEALTH CARE,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER,0,,,Non-public,"New York Artificial Kidney Center, Inc.",Non-public,State,NYS Department of Health,NYSDOH,nysdoh_healthfacilities,HEALTH AND HUMAN SERVICES,22.0,61,Regional
18351,46ada57a317bbe120c93276a539160b0,NEW YORK ASIAN WOMEN'S CENTER INC LEGAL SERVICES INITIATIVES,32,BROADWAY,32 BROADWAY,NEW YORK,Manhattan,1,10004.0,40.7057928528,-74.0127265225,980721.485949,196416.104593,1078979,1000220017,101,1,900,MN25,HUMAN SERVICES,LEGAL AND INTERVENTION SERVICES,LEGAL SERVICES INITIATIVES,0,,,Non-public,NEW YORK ASIAN WOMEN'S CENTER INC,,City,NYC Human Resources Administration,NYCHRA,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,2.0,1,Local
18354,ac565529c8ff3d2f54a2864771ac5eaf,NEW YORK BLOOD CENTER INC EVENTS TO PROMOTE THE HEALTH & WELLNESS OF BLACK MEN WHO HAVE SEX WITH MEN,310,EAST 67 STREET,310 EAST 67 STREET,NEW YORK,Manhattan,1,10065.0,40.7649512537,-73.9600880309,995306.041524,217971.63463299998,1044750,1014410040,108,5,11800,MN31,HEALTH CARE,HEALTH PROMOTION AND DISEASE PREVENTION,HIV PREVENTION SERVICES,0,,,Non-public,NEW YORK BLOOD CENTER INC,,City,NYC Department of Health and Mental Hygiene,NYCDOHMH,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,2.0,19,Regional
18369,e073b1f61fd2d7a99238f9d58caa7834,"NEW YORK CENTER FOR LIVING, INC. OP",226,EAST 52 STREET,226 EAST 52 STREET,NEW YORK,Manhattan,1,10022.0,40.756415999999994,-73.968886,992870.0148049999,214860.97409099998,1038491,1013257501,106,4,9800,MN19,HEALTH CARE,CHEMICAL DEPENDENCY,OUTPATIENT CLINIC,0,,,Non-public,"New York Center for Living, Inc.",,State,NYS Office of Alcoholism and Substance Abuse Services,NYSOASAS,nysoasas_programs,HEALTH AND HUMAN SERVICES,2.0,17,Regional
18371,a84f21dc208e8ed419ae8ea37d445938,NEW YORK CENTER FOR REHABILITATION & NURSING,26-13,21 STREET,26-13 21 STREET,ASTORIA,Queens,4,11102.0,40.7726371457,-73.9251001547,1004995.6606,220778.21094000002,4535406,4008840065,401,22,6900,QN71,HEALTH CARE,RESIDENTIAL HEALTH CARE,NURSING HOME,280,beds,,Non-public,New York Center for Rehabilitation & Nursing,,State,NYS Department of Health,NYSDOH,nysdoh_nursinghomes,HEALTH AND HUMAN SERVICES,30.0,114,Regional
18388,36bd7396b385af79a6e595462acd3749,NEW YORK CITY DEPARTMENT OF HEALTH AND MENTAL HYGIENE,,,,BROOKLYN,Brooklyn,3,11201.0,40.691814,-73.982254,989171.2297309999,191323.435739,0,0,302,35,1500,BK38,HEALTH CARE,HOSPITALS AND CLINICS,DIAGNOSTIC AND TREATMENT CENTER,0,,,Public,NYC Department of Health and Mental Hygiene,NYCDOHMH,State,NYS Department of Health,NYSDOH,nysdoh_healthfacilities,HEALTH AND HUMAN SERVICES,13.0,88,Regional
18392,ec52a889b9e47682d524fdf9ff6f08cf,NEW YORK CITY HOUSING AUTHORITY JOBS & INTERNSHIPS,90,CHURCH STREET,90 CHURCH STREET,NEW YORK,Manhattan,1,10007.0,40.7127192138,-74.0106034124,981310.437976,198939.508503,1001230,1000860001,101,1,2100,MN24,HUMAN SERVICES,WORKFORCE DEVELOPMENT,JOBS & INTERNSHIPS,0,,,Non-public,NEW YORK CITY HOUSING AUTHORITY,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesiteloactions,HEALTH AND HUMAN SERVICES,2.0,1,Local
