,uid,facname,number,street,address,city,borough,borocode,postcode,latitude,longitude,xcoord,ycoord,bin,bbl,community board,council district,census tract,nta,facgroup,facsubgrp,factype,capacity,captype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,datasource,facdomain,schooldist,policeprct,servarea
6998,e525329fae04c604684f6b634f709191,CITY OWNED PROPERTY,,,,EAST ELMHURST,Queens,4,11369.0,40.758806,-73.86912199999999,1020507.93607,215757.284438,0,4014290007,403,21,36300,QN27,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,30.0,115,Regional
6999,06348bf8d2f34f3f38dd1e3ded1e67b2,CITY OWNED PROPERTY,,,,EAST ELMHURST,Queens,4,11369.0,40.76081,-73.874348,1019059.0989,216485.286543,0,4013920030,403,21,35300,QN27,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,30.0,115,Regional
7000,3cb6ee8ff2b4f1a375bb968c24e521e3,CITY OWNED PROPERTY,,,,EAST ELMHURST,Queens,4,11369.0,40.763613,-73.870163,1020216.9458,217508.201148,0,4013730180,403,21,36700,QN27,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,30.0,115,Regional
7001,7a72c7aeb3dec1f5e0a7e8d723e5b3a9,CITY OWNED PROPERTY,,,,EAST ELMHURST,Queens,4,11369.0,40.765189,-73.873604,1019262.90539,218080.995191,0,4011070146,403,21,35700,QN27,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,30.0,115,Regional
7002,f6ae45a527f1402e8124a19ee5767ebd,CITY OWNED PROPERTY,,,,EAST ELMHURST,Queens,4,11369.0,40.767393,-73.87082,1020032.91539,218885.109457,0,4010930128,403,21,35700,QN27,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,30.0,115,Regional
7003,ac794d09a4b2c3835d18ab57e7157bca,CITY OWNED PROPERTY,,,,,Queens,4,,40.779332000000004,-73.84976,1025859.07871,223244.18445100004,0,4041940040,407,19,91900,,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,,0,Regional
7004,69ab2cbb1b7a75fc597374c026e2b7df,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11356.0,40.777599,-73.844922,1027200.0827799999,222615.130129,0,4042270114,407,19,91900,QN23,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7005,879c3763f332d1ce8ba23442961ddac6,CITY OWNED PROPERTY,,,,,Queens,4,,40.776427000000005,-73.84942,1025955.06124,222185.95825700002,0,4042510001,407,19,91900,,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,,0,Regional
7006,ecf9f1602b31b4cc52562d2711d2135b,CITY OWNED PROPERTY,,,,,Queens,4,,40.77519,-73.849412,1025958.0517,221735.28206799997,0,4042550001,407,19,91900,,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,,0,Regional
7007,b0db0eae79014200e77e7ec6b0052357,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11354.0,40.773720000000004,-73.848798,1026129.03431,221200.005525,0,4042920132,407,19,91900,QN23,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7008,17acbb42a72386555e385e71f6c62785,CITY OWNED PROPERTY,,,,,Queens,4,,40.773861,-73.84935,1025976.0564299999,221251.11304899998,0,4042900001,407,19,91900,,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,,0,Regional
7009,857060c6baa75f35655e297420eade0b,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11354.0,40.773149,-73.84472,1027258.9022,220993.947368,0,4042940040,407,19,91900,QN23,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7010,a5ae1928856e44712adf6ed980c0e5a1,CITY OWNED PROPERTY,,,,,Queens,4,,40.772884000000005,-73.849461,1025945.9241200001,220895.10692399996,0,4043150062,407,19,91900,,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,,0,Regional
7011,679e0f5030f15c9f4f6aff7453f4505d,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11356.0,40.776740000000004,-73.83913299999999,1028803.96523,222305.059431,0,4042340003,407,19,90700,QN23,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7012,e7aac75b59ca3bce5a75c23425712dba,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11357.0,40.777417,-73.813218,1035980.88639,222565.95542800002,0,4046930023,407,19,103300,QN49,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7013,af79536aaf9558b606f55cb61b77446f,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11354.0,40.761712,-73.819857,1034153.92764,216840.262676,0,4050250133,407,20,86300,QN51,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7014,edc72f8fe5e34b48b735c7dddcf9c46b,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11354.0,40.762609000000005,-73.83248499999999,1030655.0485,217160.126666,0,4049710032,407,20,86900,QN22,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7015,0739412f6f4707e0a9eeeb36d989f037,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11355.0,40.754612,-73.831119,1031039.07485,214247.290321,0,4051010155,407,20,84900,QN22,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7016,c3d65c958571075a2bb8a97a8ff67b4a,CITY OWNED PROPERTY,,,,,Queens,4,,40.754248,-73.83979000000001,1028636.9891100001,214110.16091500001,0,4050660190,407,21,38302,QN99,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,,110,Regional
7017,739896b3d356b1e975cea7eb1453a96b,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11358.0,40.759384000000004,-73.795148,1041000.88449,216007.14035700003,0,4053500036,407,19,117500,QN51,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7018,2686beb602d2cea7becd5c8065b30e25,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11361.0,40.762784,-73.784131,1044049.90485,217253.197538,0,4061980118,411,19,113300,QN46,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,26.0,111,Regional
7019,413737da083886b9e8c6838936adfed9,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11361.0,40.762553999999994,-73.78169799999999,1044724.10054,217171.07152800003,0,4061990036,411,19,113300,QN46,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,26.0,111,Regional
7020,715e26900b6c55946fb3c5002d45fb7f,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11361.0,40.761399,-73.783392,1044255.86955,216749.10343299998,0,4062040123,411,19,146300,QN46,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,26.0,111,Regional
7021,ebc9cc30a84782bbdb8af734dbb0c710,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11358.0,40.750223999999996,-73.790412,1042320.89797,212672.968249,0,4056060042,411,20,141700,QN48,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,26.0,111,Regional
7022,759e453448061de12d9a2b98df3f2025,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11361.0,40.754059000000005,-73.77995,1045216.1059799999,214077.286997,0,4055590193,411,19,145102,QN46,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,26.0,111,Regional
7023,edc39aab641af31e6e46851eef8a9840,CITY OWNED PROPERTY,,,,,Queens,4,,40.765333,-73.753676,1052483.89892,218204.13584499998,0,4080830200,411,19,138502,,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,26.0,0,Regional
7024,2f00c23aba37d873cf5309a526a1452f,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11361.0,40.764161,-73.762622,1050006.94209,217770.29719,0,4063160140,411,19,111300,QN46,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,26.0,111,Regional
7025,f81bef6f449a5f0561eecdcc62f0767a,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11361.0,40.766665,-73.76325899999999,1049828.01928,218682.10623600002,0,4062570017,411,19,111300,QN46,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,26.0,111,Regional
7026,2bf9d0d1913efa5d205b532a61417c04,CITY OWNED PROPERTY,,,,BAYSIDE,Queens,4,11360.0,40.777991,-73.786212,1043459.90678,222792.18381100002,0,4058070013,407,19,99701,QN47,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,26.0,109,Regional
7027,050d38047005845942d89a1730a0de92,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11358.0,40.769526,-73.790734,1042214.8811,219705.08538899999,0,4060210033,411,19,108500,QN46,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,26.0,111,Regional
7028,394b9089f98e8396092526af23bb045d,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11358.0,40.771765,-73.79182,1041912.13035,220520.108619,0,4059700009,411,19,108500,QN46,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,26.0,111,Regional
7029,64679e68d4de54c3853d7a9eba60e81b,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11358.0,40.773311,-73.797083,1040453.07151,221079.94592399997,0,4049150150,407,19,114100,QN51,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7030,60a9dec79a0d193cceb835604c8ed12e,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11354.0,40.771532,-73.807985,1037434.9085100001,220424.991431,0,4048520060,407,19,105900,QN51,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7031,cacd5ae263d98fa46d8fab6010b121c1,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11357.0,40.77559,-73.798643,1040019.08161,221909.262775,0,4057590109,407,19,101700,QN47,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7032,59e2cda33bf35d95d7dfa6e0e21d0ad4,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11357.0,40.784971999999996,-73.810477,1036734.07349,225320.12218099998,0,4046990032,407,19,102900,QN49,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7033,53f1223342f0e76bf633ea3b0f1c2102,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11357.0,40.782340999999995,-73.804671,1038344.0476299999,224365.09367600002,0,4047470125,407,19,102900,QN49,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7034,f1727be60cb13897f6394093f1974384,CITY OWNED PROPERTY,,,,,Queens,4,,40.791359,-73.792875,1041603.03511,227658.15480999998,0,4046080100,407,19,99705,,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,,0,Regional
7035,de4d4d0d4cfa4386e6f0b4736e8b331d,CITY OWNED PROPERTY,,,,,Queens,4,,40.79477,-73.793879,1041322.1031899999,228900.240822,0,4045740150,407,19,99100,,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,,0,Regional
7036,ae2a0c01164d590e2342309b64d77fce,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11357.0,40.786656,-73.795389,1040910.9106299999,225943.05907600003,0,4046190045,407,19,99100,QN49,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7037,3ef937913e088b8434454018b301cfc6,CITY OWNED PROPERTY,,,,,Bronx,2,,40.806631,-73.799124,1039859.9268799999,233218.23319899998,0,2055300200,210,13,11800,,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,,0,Regional
7038,b6e199771a12468cf03ecccc7127723d,CITY OWNED PROPERTY,,,,,Bronx,2,,40.811904999999996,-73.803573,1038623.97201,235136.940724,0,2055290558,210,13,11800,,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,,0,Regional
7039,5e086cbcee9329aace3e86802fd2a8b1,CITY OWNED PROPERTY,,,,,Bronx,2,,40.811869,-73.81279599999999,1036070.9377700001,235118.234109,0,2054550150,210,13,13200,,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,,0,Regional
7040,646b472584110c7740b7ba7def3f2399,CITY OWNED PROPERTY,,,,,Bronx,2,,40.808928,-73.826166,1032372.0481799999,234039.098289,0,2056220200,210,13,11000,,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,,0,Regional
7041,48c6051301b435baf1470d0fd6e432d5,CITY OWNED PROPERTY,,,,,Queens,4,,40.799564000000004,-73.82346,1033128.01832,230628.96840399998,0,4044660001,407,19,98100,,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,,0,Regional
7042,90c5e6674941495ed527294899eeac01,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11357.0,40.791123,-73.825873,1032466.05347,227552.28806599998,0,4044410165,407,19,94500,QN49,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7043,9cf153555dd309d2ddfdb0de32852a9a,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11357.0,40.788354999999996,-73.818318,1034560.13414,226548.061378,0,4044830101,407,19,103900,QN49,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7044,44be8e5d6bd58d1e333478cbc582ed4e,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11357.0,40.787275,-73.818841,1034416.1225200001,226154.28126199997,0,4046240107,407,19,103900,QN49,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7045,f6aaec9f03acbc8f07c1ede66c18a47b,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11357.0,40.786076,-73.819484,1034238.96494,225717.07789000002,0,4046250003,407,19,103900,QN49,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7046,c6e2fd561dab6dea3076b0986698edf0,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11357.0,40.787867,-73.824127,1032951.90484,226366.98363000003,0,4044440042,407,19,94500,QN49,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7047,3baf47080718213b2cd1727fddb6c761,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11357.0,40.788298,-73.827506,1032015.9004200001,226522.150809,0,4044340121,407,19,94500,QN49,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7048,c5a002ead71bf6c4a2c1eaff1411163b,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11356.0,40.786804,-73.842117,1027970.90435,225970.20651100003,0,4040020045,407,19,94700,QN23,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7049,4e3012cc9b681db02b65ec1e6ff3397c,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11356.0,40.785759999999996,-73.841451,1028156.02108,225590.175356,0,4040030169,407,19,94700,QN23,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7050,594285a15b7374f34e34932d0063fb2c,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11356.0,40.792609999999996,-73.840868,1028312.93384,228086.154275,0,4039230001,407,19,93900,QN23,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7051,11db362d80683ff3b231f9af30a8f027,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11356.0,40.791856,-73.84145500000001,1028150.89356,227811.15176999997,0,4039520125,407,19,93900,QN23,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7052,a742e8ab0e1a5b9cfd42e1859a27696b,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11356.0,40.794103,-73.847184,1026563.11476,228626.990974,0,4039160026,407,19,93900,QN23,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7053,46d60a548cf295af938dbf363f9888ac,CITY OWNED PROPERTY,,,,,Queens,4,,40.790195000000004,-73.858125,1023535.97778,227198.077783,0,4040190200,407,19,92900,,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,,0,Regional
7054,3e64c9966fcbd597dc968d3f213444f0,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11356.0,40.789702,-73.85015200000001,1025744.05105,227022.13743000003,0,4039350101,407,19,92900,QN23,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
7055,b7950443d77ec5e9dcc71cef109ce18b,CITY OWNED PROPERTY,,,,FLUSHING,Queens,4,11356.0,40.789636,-73.848155,1026297.0766799999,226999.04366300002,0,4039390159,407,19,92900,QN23,OTHER PROPERTY,MISCELLANEOUS USE,NO USE-VACANT LAND,0,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,City,NYC Department of Citywide Administrative Services,NYCDCAS,dcp_colp,ADMINISTRATION OF GOVERNMENT,25.0,109,Regional
