,block,schooldist,council,zipcode,bldgclass,landuse,lotarea,bldgarea,numfloors,unitstotal,assesstot,yearbuilt,longitude,latitude,Cluster
599992,1275,2.0,4.0,10017.0,O4,5.0,13725.0,301128.0,45.0,85.0,38640150.0,1929.0,-73.9794417,40.7517826,2
599994,1264,2.0,4.0,10020.0,O4,5.0,19875.0,389438.0,28.0,5.0,77875200.0,1949.0,-73.9784472,40.757675299999995,0
599998,1286,2.0,4.0,10022.0,H1,5.0,35720.0,832240.0,51.0,1.0,95580000.0,1980.0,-73.97492059999999,40.757951899999995,2
600000,1286,2.0,4.0,10022.0,O4,5.0,30625.0,656436.0,33.0,2.0,167739750.0,1994.0,-73.9742168,40.75768,0
600002,1269,2.0,4.0,10019.0,D6,4.0,2209.0,74291.0,73.0,184.0,11382750.0,2015.0,-73.9782727,40.7616936,2
600005,1295,2.0,4.0,10017.0,O4,5.0,46148.0,986431.0,41.0,23.0,117653400.0,1974.0,-73.9758764,40.750080100000005,0
600006,1300,2.0,4.0,10017.0,O4,5.0,38168.0,665110.0,28.0,8.0,105614100.0,1959.0,-73.9733198,40.7531756,0
600008,1287,2.0,4.0,10022.0,O4,5.0,27925.0,536992.0,31.0,2.0,135693000.0,1961.0,-73.97372929999999,40.7583057,0
600009,1276,2.0,4.0,10017.0,O4,5.0,45839.0,1142417.0,36.0,2.0,233586450.0,2002.0,-73.9800333,40.7526473,0
600012,1295,2.0,4.0,10017.0,O4,5.0,14812.0,246605.0,26.0,131.0,37161000.0,1930.0,-73.9770238,40.7507364,0
600014,1297,2.0,4.0,10017.0,O4,5.0,37525.0,1035307.0,68.0,167.0,185887800.0,1930.0,-73.9753741,40.751636299999994,2
600016,1288,2.0,4.0,10055.0,O4,5.0,38314.0,1064223.0,40.0,20.0,237496500.0,1980.0,-73.97367120000001,40.7591236,0
600018,1309,2.0,4.0,10022.0,O4,5.0,25125.0,426775.0,32.0,40.0,40136850.0,1964.0,-73.9697584,40.75890029999999,0
600020,1305,2.0,4.0,10022.0,O4,5.0,16300.0,458300.0,50.0,50.0,46209150.0,1931.0,-73.97240500000001,40.7570757,2
600021,1301,2.0,4.0,10017.0,O4,5.0,46141.0,743789.0,30.0,30.0,117600750.0,1957.0,-73.9734891,40.7540787,0
600024,1297,2.0,4.0,10017.0,O4,5.0,34771.0,666376.0,32.0,40.0,92957850.0,1952.0,-73.97461990000001,40.751356200000004,0
600025,1298,2.0,4.0,10017.0,O4,5.0,35145.0,627691.0,31.0,42.0,166980600.0,1987.0,-73.974948,40.7522455,0
600026,1301,2.0,4.0,10017.0,O4,5.0,38210.0,761384.0,34.0,65.0,106998750.0,1957.0,-73.9728142,40.7538562,0
600028,1288,2.0,4.0,10022.0,O4,5.0,15750.0,292663.0,30.0,1.0,113932350.0,2007.0,-73.9747322,40.759705700000005,0
600033,1306,2.0,4.0,10022.0,O4,5.0,32625.0,624883.0,34.0,38.0,79042950.0,1958.0,-73.9712716,40.7571907,0
600037,1303,2.0,4.0,10017.0,O4,5.0,40166.0,1039281.0,42.0,16.0,143023950.0,1966.0,-73.974138,40.7560139,0
600040,1315,2.0,4.0,10017.0,H1,5.0,29625.0,517158.0,40.0,5.0,60798600.0,1980.0,-73.9739815,40.7501072,0
600041,1317,2.0,4.0,10017.0,D3,3.0,6636.0,87151.0,26.0,22.0,11551500.0,1990.0,-73.9719997,40.7509823,0
600042,1307,2.0,4.0,10022.0,O4,5.0,59950.0,849014.0,38.0,102.0,260679150.0,1958.0,-73.9721482,40.7584563,0
600044,1307,2.0,4.0,10022.0,O4,5.0,45022.0,984485.0,47.0,36.0,214324200.0,1985.0,-73.9707515,40.7578658,2
600078,1282,2.0,4.0,10017.0,O4,5.0,18075.0,345048.0,29.0,37.0,78950250.0,1991.0,-73.97845140000001,40.7560367,0
600094,1931,5.0,9.0,10027.0,D9,3.0,19984.0,394804.0,28.0,195.0,36264150.0,2017.0,-73.9493648,40.8099534,0
600516,1321,2.0,4.0,10017.0,O4,5.0,40820.0,805467.0,48.0,27.0,112222350.0,1971.0,-73.9702265,40.753493299999995,2
600530,1324,2.0,4.0,10022.0,O4,5.0,29775.0,529169.0,40.0,71.0,95593950.0,1969.0,-73.9700955,40.7559059,0
602111,1561,2.0,5.0,10028.0,D3,3.0,42194.0,502595.0,33.0,415.0,37339200.0,1966.0,-73.9497213,40.7732263,0
602136,1470,2.0,5.0,10021.0,RM,4.0,21820.0,186267.0,31.0,184.0,27204739.0,1999.0,-73.95374559999999,40.7699535,0
603300,864,2.0,2.0,10016.0,D4,3.0,10000.0,218364.0,26.0,275.0,22628250.0,1932.0,-73.98149649999999,40.7474929,0
603336,882,2.0,2.0,10016.0,D6,4.0,5530.0,128186.0,35.0,104.0,7864650.0,2019.0,-73.98182309999999,40.741240399999995,0
603365,893,2.0,4.0,10016.0,D4,3.0,25527.0,329706.0,35.0,272.0,32955750.0,1975.0,-73.976866,40.748093100000006,0
603395,1124,3.0,6.0,10023.0,D4,3.0,42143.0,617569.0,31.0,253.0,65294550.0,1931.0,-73.9766865,40.776061999999996,0
603403,913,2.0,2.0,10016.0,D6,4.0,24237.0,351560.0,33.0,311.0,36139950.0,1972.0,-73.9784803,40.7446158,0
603414,1162,3.0,6.0,10023.0,D4,3.0,34300.0,421205.0,41.0,395.0,59737500.0,1971.0,-73.982788,40.777797799999995,0
603418,1011,2.0,4.0,10019.0,D4,3.0,14250.0,307549.0,36.0,198.0,33615000.0,1940.0,-73.9779355,40.766055,0
603438,1204,3.0,6.0,10024.0,D4,3.0,39765.0,608532.0,29.0,208.0,57014550.0,1930.0,-73.9677083,40.788359,0
603441,1225,3.0,6.0,10025.0,D4,3.0,40525.0,323484.0,27.0,202.0,16257150.0,1967.0,-73.97056640000001,40.792798,0
603451,1206,3.0,6.0,10025.0,D7,4.0,25177.0,244841.0,30.0,205.0,7549650.0,1970.0,-73.968816,40.790459000000006,0
603456,1218,3.0,6.0,10024.0,D7,4.0,45219.0,324992.0,32.0,271.0,28653750.0,1975.0,-73.97377879999999,40.788462100000004,0
603488,1224,3.0,6.0,10025.0,D4,3.0,23549.0,199526.0,26.0,169.0,11430900.0,1966.0,-73.969043,40.7914088,0
603505,1449,2.0,5.0,10021.0,RM,4.0,20441.0,216565.0,39.0,200.0,29182501.0,1985.0,-73.95525119999999,40.7697977,0
603511,1339,2.0,4.0,10017.0,RM,4.0,20139.0,217163.0,44.0,89.0,47598764.0,2008.0,-73.9682999,40.7517581,0
603517,1418,2.0,4.0,10065.0,D6,4.0,38500.0,566083.0,34.0,547.0,59522400.0,1963.0,-73.9627675,40.7635973,0
603518,1418,2.0,4.0,10065.0,D6,4.0,13054.0,215465.0,30.0,116.0,20281500.0,1968.0,-73.9640811,40.7643387,0
603519,1421,2.0,4.0,10065.0,D6,4.0,40168.0,490652.0,45.0,328.0,60908400.0,1979.0,-73.9614199,40.7655977,2
603540,1422,2.0,4.0,10065.0,D6,4.0,24268.0,348130.0,31.0,181.0,30714300.0,1973.0,-73.9608131,40.7660669,0
603554,1468,2.0,5.0,10021.0,D6,4.0,30650.0,410902.0,34.0,293.0,31495950.0,1969.0,-73.9534112,40.768012899999995,0
603561,1527,2.0,5.0,10028.0,D6,4.0,11340.0,205261.0,28.0,233.0,34346250.0,1980.0,-73.95568759999999,40.7759049,0
603571,1579,2.0,5.0,10028.0,D4,3.0,24374.0,345242.0,42.0,125.0,30467250.0,1973.0,-73.94695250000001,40.772791399999996,0
603578,1555,2.0,5.0,10128.0,D4,3.0,25177.0,301851.0,30.0,371.0,31549950.0,1980.0,-73.94670390000002,40.781182,0
603584,1570,2.0,5.0,10128.0,D7,4.0,14654.0,279945.0,37.0,269.0,30936150.0,1986.0,-73.945572,40.7788484,0
603653,1448,2.0,5.0,10021.0,D4,3.0,25542.0,350000.0,37.0,244.0,35116200.0,1967.0,-73.9572117,40.7696063,0
606262,1577,2.0,5.0,10075.0,D6,4.0,24609.0,281902.0,31.0,270.0,30884850.0,1972.0,-73.9493936,40.77218320000001,0
606275,1115,3.0,6.0,10023.0,RM,4.0,50208.0,556414.0,33.0,438.0,102598224.0,1931.0,-73.98087640000001,40.770441600000005,0
606500,1306,2.0,4.0,10022.0,O4,5.0,81337.0,1712218.0,44.0,30.0,441764550.0,1969.0,-73.9724264,40.7577537,0
606520,1403,2.0,4.0,10065.0,D4,3.0,84015.0,914921.0,28.0,391.0,86302800.0,1959.0,-73.96306120000001,40.7678407,0
606530,1406,2.0,4.0,10021.0,D4,3.0,28589.0,325680.0,34.0,130.0,32712300.0,1962.0,-73.9612551,40.7695336,0
606541,887,2.0,2.0,10016.0,D6,4.0,82950.0,800227.0,31.0,725.0,104701500.0,1988.0,-73.98011159999999,40.7444762,0
606673,1453,2.0,5.0,10075.0,D8,3.0,21649.0,364690.0,44.0,240.0,56067300.0,1989.0,-73.95331440000001,40.7722727,2
607908,2162,6.0,10.0,10033.0,D7,4.0,60000.0,503310.0,32.0,484.0,12775950.0,1962.0,-73.93556120000001,40.8479499,0
614926,265,15.0,33.0,11201.0,D9,3.0,3404.0,41500.0,26.0,29.0,3708450.0,1987.0,-73.9917999,40.692003299999996,1
615440,1034,2.0,3.0,10036.0,H1,5.0,27615.0,450000.0,34.0,12.0,52301700.0,2009.0,-73.9895754,40.758596399999995,0
616370,1040,2.0,3.0,10019.0,O4,5.0,58241.0,1596521.0,49.0,23.0,329098950.0,1987.0,-73.9869433,40.762230200000005,2
618216,995,2.0,4.0,10036.0,O4,5.0,87863.0,2245112.0,55.0,48.0,587422800.0,2005.0,-73.9847139,40.755562899999994,2
618772,26,2.0,1.0,10005.0,D5,3.0,18016.0,377214.0,26.0,374.0,35383950.0,1904.0,-74.01022890000002,40.7063033,0
618773,26,2.0,1.0,10005.0,D9,3.0,20249.0,493187.0,27.0,440.0,53905500.0,1958.0,-74.0099187,40.706207299999996,0
618814,1105,2.0,6.0,10019.0,D6,4.0,25105.0,547239.0,38.0,601.0,51083550.0,2003.0,-73.9917902,40.7707695,0
618975,898,2.0,2.0,10003.0,D4,3.0,19182.0,250220.0,32.0,277.0,24941250.0,1973.0,-73.98526700000001,40.735364399999995,0
619054,1578,2.0,5.0,10028.0,RM,4.0,4333.0,98881.0,40.0,82.0,14805133.0,1988.0,-73.9470431,40.77233579999999,0
619764,894,2.0,4.0,10016.0,RM,4.0,3786.0,94292.0,33.0,126.0,11296363.0,2013.0,-73.9773745,40.7491939,0
619793,1345,2.0,4.0,10022.0,RM,4.0,8807.0,150768.0,30.0,126.0,23431957.0,2008.0,-73.96525890000001,40.755643799999994,0
620493,914,2.0,2.0,10016.0,D7,4.0,5604.0,147683.0,31.0,145.0,6074100.0,2020.0,-73.9779929,40.745409,0
620551,1563,2.0,5.0,10028.0,D6,4.0,14359.0,302854.0,43.0,182.0,31680450.0,1994.0,-73.950164,40.7751643,0
620585,1556,2.0,5.0,10128.0,D4,3.0,25178.0,340068.0,32.0,315.0,31276800.0,1974.0,-73.9462556,40.781780100000006,0
621278,2526,9.0,16.0,10452.0,D1,3.0,48983.0,475438.0,26.0,400.0,7373700.0,1947.0,-73.9278532,40.8363709,0
628806,869,2.0,4.0,10016.0,O4,5.0,12350.0,281263.0,43.0,87.0,37353150.0,1931.0,-73.97997600000001,40.751197999999995,0
628862,1118,3.0,6.0,10023.0,D6,4.0,2468.0,37709.0,39.0,128.0,1013400.0,2019.0,-73.9801031,40.7727306,0
628869,1118,3.0,6.0,10023.0,D6,4.0,2510.0,38353.0,39.0,128.0,1030950.0,2019.0,-73.98018259999999,40.7727635,0
628875,1118,3.0,6.0,10023.0,D6,4.0,7500.0,115060.0,39.0,128.0,4664700.0,2019.0,-73.9803378,40.7728294,0
629232,1006,2.0,4.0,10019.0,RM,4.0,21300.0,333597.0,38.0,213.0,60401821.0,1968.0,-73.9812792,40.7629979,0
630271,9,2.0,1.0,10004.0,O4,5.0,39985.0,896956.0,35.0,59.0,51715350.0,1971.0,-74.01373050000001,40.7033469,0
630290,29,2.0,1.0,10004.0,O4,5.0,42762.0,1007569.0,31.0,39.0,82539900.0,1983.0,-74.0110544,40.7039922,0
630295,10,2.0,1.0,10004.0,H2,5.0,6834.0,143731.0,43.0,1.0,19089000.0,2007.0,-74.0122987,40.703841100000005,0
630311,25,2.0,1.0,10004.0,O4,5.0,23132.0,406025.0,30.0,88.0,20403450.0,1968.0,-74.01104740000001,40.705276700000006,0
630317,11,2.0,1.0,10004.0,O4,5.0,72130.0,1529480.0,32.0,30.0,138352950.0,1958.0,-74.01264509999999,40.704499799999994,0
630322,41,2.0,1.0,10005.0,RM,4.0,31722.0,975719.0,66.0,777.0,111148200.0,1932.0,-74.00771490000001,40.7064627,2
630330,39,2.0,1.0,10005.0,O4,5.0,48946.0,1104184.0,38.0,70.0,63323100.0,1961.0,-74.00680240000001,40.7061471,0
630368,39,2.0,1.0,10005.0,H3,5.0,2562.0,42568.0,26.0,1.0,5876100.0,2007.0,-74.00723149999999,40.7055844,0
630379,31,2.0,1.0,10005.0,RM,4.0,30794.0,542247.0,36.0,350.0,88123821.0,1987.0,-74.0081187,40.7050409,0
634205,1089,2.0,3.0,10036.0,D8,3.0,101043.0,887879.0,40.0,927.0,74700450.0,1999.0,-74.0004657,40.761270200000006,0
637713,7459,22.0,48.0,11235.0,RD,3.0,89000.0,241518.0,28.0,236.0,26488934.0,2016.0,-73.9535632,40.5863199,1
638718,1171,3.0,6.0,10069.0,RM,4.0,44767.0,541114.0,33.0,277.0,83908983.0,2013.0,-73.9912844,40.7739918,0
638730,1090,2.0,3.0,10036.0,RM,4.0,45600.0,374741.0,46.0,405.0,54961334.0,2005.0,-73.9996498,40.7617808,2
638811,9,2.0,1.0,10004.0,O4,5.0,23080.0,544015.0,42.0,96.0,53765550.0,1987.0,-74.01387820000001,40.7028912,0
638869,9,2.0,1.0,10004.0,O4,5.0,29481.0,692431.0,34.0,14.0,79231050.0,1970.0,-74.01330109999999,40.7027595,0
640816,2882,9.0,16.0,10453.0,D6,4.0,856800.0,1597950.0,44.0,1660.0,49701600.0,1973.0,-73.9226493,40.8518696,0
641866,1573,2.0,5.0,10128.0,D6,4.0,24781.0,347118.0,36.0,274.0,27699300.0,1994.0,-73.9445418,40.7802176,0
641970,21,30.0,26.0,11109.0,D7,4.0,88746.0,1150560.0,41.0,845.0,107415450.0,2011.0,-73.9558542,40.7479031,3
642067,729,2.0,3.0,10001.0,RM,4.0,58949.0,657760.0,64.0,846.0,120848324.0,2015.0,-73.99874399999999,40.752390999999996,2
642068,729,2.0,3.0,10001.0,O4,5.0,61719.0,1824452.0,60.0,10.0,161430300.0,2020.0,-73.9979572,40.752086299999995,2
642131,2530,14.0,33.0,11222.0,RM,4.0,63781.0,454692.0,39.0,466.0,50613822.0,2017.0,-73.9609233,40.7320842,1
642135,247,1.0,1.0,10002.0,D6,4.0,113690.0,657592.0,26.0,492.0,51319350.0,1979.0,-73.9890418,40.7108321,0
642137,248,1.0,1.0,10002.0,RM,4.0,94619.0,1099034.0,72.0,1024.0,153681774.0,2015.0,-73.99123859999999,40.7104563,2
642314,1484,2.0,5.0,10021.0,D8,3.0,28397.0,583731.0,50.0,414.0,59520150.0,1986.0,-73.95153140000001,40.7664998,2
642397,35,2.0,1.0,10005.0,O4,5.0,42176.0,973587.0,36.0,31.0,92949750.0,1987.0,-74.007693,40.7038085,0
642398,37,2.0,1.0,10005.0,H9,5.0,17017.0,267570.0,27.0,89.0,20531250.0,1965.0,-74.006355,40.7049093,0
642399,37,2.0,1.0,10005.0,O4,5.0,23475.0,582412.0,33.0,69.0,35068500.0,1929.0,-74.0059583,40.704761100000006,0
642400,37,2.0,1.0,10005.0,O4,5.0,46799.0,1079361.0,41.0,50.0,107103150.0,1982.0,-74.0055147,40.7052689,0
642415,2472,14.0,33.0,11222.0,D7,4.0,50281.0,326250.0,31.0,416.0,9026550.0,2019.0,-73.95862890000001,40.7372408,1
643296,8,2.0,1.0,10004.0,H2,5.0,3889.0,102407.0,29.0,250.0,14359500.0,2015.0,-74.01223359999999,40.702971000000005,0
643442,63,2.0,1.0,10007.0,D7,4.0,2510.0,64666.0,33.0,211.0,4187138.0,2019.0,-74.0099012,40.7103437,0
643443,63,2.0,1.0,10007.0,D7,4.0,1942.0,50032.0,33.0,211.0,3239663.0,2019.0,-74.00994449999999,40.7102888,0
643524,128,2.0,1.0,10007.0,O4,5.0,103043.0,1133549.0,26.0,4.0,75651300.0,1983.0,-74.0122357,40.71451,0
644168,1070,2.0,3.0,10036.0,D8,3.0,20994.0,411430.0,45.0,420.0,38525400.0,2003.0,-73.9962857,40.7593571,2
644193,1269,2.0,4.0,10019.0,D6,4.0,2209.0,74291.0,73.0,184.0,11382750.0,2015.0,-73.9782041,40.7616662,2
644216,1104,2.0,6.0,10019.0,D6,4.0,10692.0,163321.0,37.0,85.0,22881150.0,2018.0,-73.9922777,40.769976299999996,0
645538,55,2.0,1.0,10006.0,H2,5.0,20161.0,420322.0,38.0,5.0,48137400.0,1989.0,-74.0143413,40.7094292,0
645568,15,2.0,1.0,10004.0,RM,4.0,64633.0,1202417.0,31.0,623.0,95535900.0,1902.0,-74.0158373,40.7056,0
645573,142,2.0,1.0,10007.0,RM,4.0,34214.0,403941.0,29.0,315.0,54946864.0,2005.0,-74.0123949,40.7165768,0
645575,142,2.0,1.0,10007.0,RM,4.0,90565.0,770447.0,32.0,390.0,138083609.0,2006.0,-74.01211690000001,40.7156271,0
645576,53,2.0,1.0,10006.0,RM,4.0,14217.0,312633.0,56.0,225.0,38033567.0,2007.0,-74.01371359999999,40.70916029999999,2
645577,15,2.0,1.0,10006.0,D8,3.0,13465.0,335746.0,31.0,295.0,28180800.0,1931.0,-74.0155345,40.706382299999994,0
645583,58,2.0,1.0,10007.0,O4,5.0,833945.0,8837500.0,104.0,1.0,1310982750.0,2009.0,-74.0123434,40.711639,2
645585,15,2.0,1.0,10004.0,RM,4.0,13928.0,179856.0,45.0,284.0,29852558.0,1930.0,-74.01561020000001,40.706182,2
645586,53,2.0,1.0,10006.0,H2,5.0,5165.0,142236.0,50.0,1.0,27157050.0,2012.0,-74.01412459999999,40.708265399999995,2
645590,17,2.0,1.0,10006.0,RM,4.0,18206.0,386869.0,63.0,204.0,66583219.0,2014.0,-74.0149938,40.7077603,2
645597,18,2.0,1.0,10006.0,RM,4.0,24470.0,366023.0,38.0,454.0,45436090.0,1956.0,-74.0140885,40.7078757,0
645610,84,2.0,1.0,10007.0,RM,4.0,51055.0,940515.0,32.0,169.0,105002315.0,1930.0,-74.0129354,40.7137743,0
645632,142,2.0,1.0,10007.0,RM,4.0,31029.0,332029.0,63.0,160.0,67279056.0,2016.0,-74.01259300000001,40.7154075,2
645663,689,2.0,3.0,10011.0,D6,4.0,76425.0,764332.0,36.0,251.0,94579650.0,2017.0,-74.0074198,40.7447,0
651619,17,30.0,26.0,11101.0,D8,3.0,18500.0,395509.0,32.0,503.0,48216150.0,2000.0,-73.9583361,40.74384179999999,3
651621,18,30.0,26.0,11109.0,D4,3.0,80634.0,724475.0,42.0,536.0,42606900.0,1996.0,-73.9571016,40.7443436,3
651624,6,30.0,26.0,11101.0,RM,4.0,45763.0,522805.0,37.0,622.0,59048829.0,2013.0,-73.95901490000001,40.743315,3
651625,6,30.0,26.0,11101.0,D6,4.0,43335.0,805287.0,56.0,802.0,13319550.0,2019.0,-73.9595535,40.741915399999996,3
651801,21,30.0,26.0,11109.0,D8,3.0,48199.0,477000.0,31.0,498.0,50518800.0,2007.0,-73.9574975,40.745963200000006,3
651802,19,30.0,26.0,11101.0,D8,3.0,71806.0,684862.0,39.0,580.0,69214050.0,2006.0,-73.95666440000001,40.745068100000005,3
651806,21,30.0,26.0,11101.0,D8,3.0,57944.0,631601.0,30.0,403.0,48031650.0,2007.0,-73.9562309,40.745699200000004,3
651874,5135,11.0,12.0,10475.0,D4,3.0,1952770.0,5541031.0,33.0,4470.0,109098900.0,1969.0,-73.82194790000001,40.8639144,0
652141,2472,14.0,33.0,11222.0,D7,4.0,48560.0,448412.0,39.0,424.0,36553950.0,2018.0,-73.9595676,40.73642589999999,1
652173,33,2.0,1.0,10005.0,O4,5.0,25779.0,541568.0,26.0,35.0,58722300.0,1969.0,-74.008198,40.7042257,0
652175,38,2.0,1.0,10005.0,O4,5.0,22399.0,463664.0,29.0,65.0,36744750.0,1969.0,-74.0067554,40.7052441,0
652176,38,2.0,1.0,10005.0,O4,5.0,27600.0,664990.0,32.0,23.0,47375550.0,1973.0,-74.0061676,40.7056614,0
652177,33,2.0,1.0,10005.0,RM,4.0,4319.0,73250.0,27.0,51.0,14914438.0,1931.0,-74.0072603,40.7047912,0
655662,889,2.0,2.0,10016.0,D8,3.0,10399.0,176584.0,37.0,259.0,23427000.0,1987.0,-73.9792883,40.745895000000004,0
655670,991,2.0,4.0,10010.0,D3,3.0,36897.0,385786.0,34.0,375.0,26244900.0,1973.0,-73.97274449999999,40.7389687,0
656487,124,2.0,1.0,10007.0,O4,5.0,23773.0,541195.0,30.0,36.0,46641600.0,1964.0,-74.00781009999999,40.712978799999995,0
658234,994,2.0,4.0,10036.0,RI,5.0,56781.0,1041794.0,41.0,11.0,268274453.0,1972.0,-73.9850065,40.7547532,0
658243,1008,2.0,4.0,10019.0,RM,4.0,7531.0,106502.0,32.0,51.0,17230505.0,1982.0,-73.9785716,40.763776899999996,0
658318,1320,2.0,4.0,10017.0,RM,4.0,17812.0,244862.0,34.0,265.0,28974612.0,1979.0,-73.9716595,40.7532713,0
658320,1265,2.0,4.0,10020.0,RC,5.0,107766.0,2117061.0,70.0,109.0,488805306.0,1937.0,-73.97964520000001,40.7591495,2
658328,1487,2.0,5.0,10021.0,RM,4.0,9738.0,292013.0,39.0,210.0,44891554.0,1986.0,-73.9500861,40.7681872,0
658339,1438,2.0,5.0,10065.0,RM,4.0,6302.0,99863.0,27.0,104.0,20845008.0,1996.0,-73.961811,40.7634624,0
658372,23,2.0,1.0,10005.0,RM,4.0,42178.0,1058982.0,52.0,576.0,102738601.0,1930.0,-74.0118304,40.7071211,2
658392,1158,3.0,6.0,10023.0,RM,4.0,120650.0,482878.0,29.0,514.0,35230500.0,1963.0,-73.9850125,40.7760469,0
658417,1554,2.0,5.0,10128.0,RM,4.0,6000.0,149477.0,34.0,142.0,23493146.0,2000.0,-73.9488414,40.781350399999994,0
659149,1171,3.0,6.0,10069.0,D6,4.0,43964.0,524466.0,33.0,459.0,71514450.0,1999.0,-73.98827259999999,40.7775652,0
659880,63,2.0,1.0,10007.0,O4,5.0,25838.0,647875.0,34.0,34.0,47653650.0,1973.0,-74.0105,40.7104644,0
659899,63,2.0,1.0,10007.0,D7,4.0,4723.0,121679.0,33.0,211.0,7879050.0,2019.0,-74.0101141,40.7104836,0
659918,578,2.0,3.0,10013.0,D7,4.0,5715.0,130534.0,27.0,102.0,12049650.0,2018.0,-74.0063136,40.724597499999994,0
660124,134,13.0,35.0,11201.0,D6,4.0,17000.0,235382.0,36.0,258.0,26871750.0,2013.0,-73.9828454,40.695010499999995,1
662240,944,2.0,4.0,10016.0,RM,4.0,9391.0,88135.0,28.0,119.0,15345899.0,1984.0,-73.97322109999999,40.7472415,0
662267,1068,2.0,3.0,10019.0,D7,4.0,49962.0,919877.0,49.0,736.0,90565200.0,1997.0,-73.9857036,40.769166,2
666753,21,30.0,26.0,11109.0,D7,4.0,10703.0,354522.0,41.0,365.0,37107900.0,2010.0,-73.9560351,40.7472225,3
671273,1128,13.0,35.0,11217.0,D6,4.0,19537.0,370789.0,26.0,317.0,9537300.0,2019.0,-73.9739541,40.681705,1
671848,931,2.0,2.0,10010.0,D6,4.0,64773.0,444113.0,32.0,408.0,36249300.0,1970.0,-73.97897640000001,40.7392033,0
672025,1152,3.0,6.0,10023.0,D6,4.0,45698.0,288000.0,27.0,302.0,41767200.0,2007.0,-73.9883963,40.772042799999994,0
672031,1003,2.0,4.0,10020.0,O4,5.0,82340.0,1962900.0,47.0,48.0,386169750.0,1961.0,-73.981002,40.76054129999999,2
672086,784,2.0,3.0,10123.0,O4,5.0,15001.0,491253.0,46.0,252.0,45860850.0,1930.0,-73.99075309999999,40.75146289999999,2
672133,1571,2.0,5.0,10128.0,D7,4.0,18933.0,346325.0,37.0,334.0,35437050.0,1986.0,-73.9448709,40.779559000000006,0
672490,1277,2.0,4.0,10017.0,O4,5.0,17975.0,304525.0,27.0,28.0,38499750.0,1968.0,-73.9797985,40.7535063,0
672767,2472,14.0,33.0,11222.0,D3,3.0,42958.0,369482.0,30.0,360.0,29809800.0,2017.0,-73.9590911,40.7368265,1
673964,382,1.0,2.0,10009.0,D9,3.0,139167.0,453600.0,26.0,375.0,17482500.0,1966.0,-73.97584499999999,40.726961100000004,0
674200,2340,14.0,33.0,11249.0,RM,4.0,34291.0,279325.0,30.0,280.0,29271718.0,2010.0,-73.96422790000001,40.7196954,1
674638,2215,10.0,10.0,10463.0,D4,3.0,53700.0,461475.0,32.0,318.0,8550900.0,1972.0,-73.9134842,40.87558,0
674802,22,2.0,1.0,10004.0,O4,5.0,46055.0,860889.0,32.0,49.0,55686150.0,1885.0,-74.0129013,40.7054275,0
674922,998,2.0,4.0,10036.0,O4,5.0,32134.0,912955.0,47.0,0.0,143163000.0,1988.0,-73.9828835,40.7572891,2
674952,788,2.0,3.0,10018.0,O4,5.0,15209.0,408130.0,30.0,140.0,76008150.0,1929.0,-73.9888723,40.7541032,0
675060,167,15.0,33.0,11217.0,D7,4.0,52705.0,662532.0,54.0,755.0,61673850.0,2014.0,-73.9806443,40.6872205,1
676375,1323,2.0,4.0,10022.0,RM,4.0,11559.0,169891.0,32.0,174.0,23618701.0,1985.0,-73.9690601,40.7546348,0
676621,1465,2.0,5.0,10021.0,D6,4.0,41100.0,400612.0,35.0,446.0,41876550.0,1966.0,-73.954936,40.76606470000001,0
676803,1171,3.0,6.0,10069.0,RM,4.0,29559.0,321950.0,30.0,270.0,59399570.0,2006.0,-73.9894861,40.7757016,0
676839,1171,3.0,6.0,10069.0,RM,4.0,42914.0,520558.0,43.0,270.0,87775814.0,2006.0,-73.9899483,40.7750511,0
676841,1467,2.0,5.0,10021.0,D8,3.0,35757.0,492654.0,37.0,427.0,52917300.0,1977.0,-73.95389899999999,40.7674092,0
679541,2010,13.0,35.0,11238.0,D6,4.0,10621.0,240382.0,29.0,265.0,5937030.0,2020.0,-73.96737759999999,40.6821342,1
680128,142,2.0,1.0,10013.0,D6,4.0,186631.0,1970736.0,39.0,1349.0,167053950.0,1975.0,-74.0108694,40.719519299999995,0
680669,801,2.0,3.0,10001.0,O4,5.0,22732.0,548680.0,27.0,50.0,61603200.0,1928.0,-73.9941608,40.7455454,0
680718,831,2.0,3.0,10001.0,H2,5.0,29990.0,412612.0,38.0,0.0,51443550.0,2017.0,-73.9888988,40.7465935,0
680733,800,2.0,3.0,10010.0,RM,4.0,19760.0,249981.0,40.0,203.0,47323832.0,2006.0,-73.99240340000001,40.7440055,0
680761,861,2.0,4.0,10016.0,D7,4.0,8400.0,175687.0,35.0,166.0,23937300.0,2008.0,-73.98531870000001,40.746719399999996,0
680762,864,2.0,2.0,10016.0,D8,3.0,4938.0,106153.0,36.0,111.0,14615100.0,2007.0,-73.9821208,40.747715299999996,0
680765,857,2.0,2.0,10016.0,RD,3.0,19275.0,367944.0,42.0,351.0,81367657.0,2013.0,-73.9846157,40.7432554,0
680792,865,2.0,4.0,10016.0,O4,5.0,40981.0,606148.0,26.0,35.0,67313250.0,1926.0,-73.9826908,40.748934000000006,0
680807,854,2.0,2.0,10010.0,RB,5.0,83937.0,1630256.0,30.0,36.0,170328598.0,1932.0,-73.9864854,40.741512799999995,0
