,uid,facname,number,street,address,city,borough,borocode,postcode,latitude,longitude,xcoord,ycoord,bin,bbl,community board,council district,census tract,nta,facgroup,facsubgrp,factype,capacity,captype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,datasource,facdomain,schooldist,policeprct,servarea
14625,d1f5508d9f78de61b0d1c19b30abfa06,JFK LONG TERM PARKING INC.,122-02,SOUTH CONDUIT AVENUE,122-02 SOUTH CONDUIT AVENUE,SOUTH OZONE PARK,Queens,4,11420.0,40.647971000000005,-73.789252,1042731.9284200001,175420.03775,0,4142600001,410,28,84602,QN55,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL PARKING LOT,0,,,Non-public,Jfk Long Term Parking Inc.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,27.0,113,Local
14675,e44d7c4596ae924639e1dae85f8a65bf,JIB REALTY HOLDING CORP.,158-20,JEWEL AVENUE,158-20 JEWEL AVENUE,FRESH MEADOWS,Queens,4,11365.0,40.7311978515,-73.8100767518,1036887.39045,205728.730046,4146991,4067890065,408,24,122701,QN38,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL PARKING LOT,0,,,Non-public,Jib Realty Holding Corp.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,25.0,107,Local
14680,65a4844f3153718ecb751a9d606bcaf3,JKH BUSINESS CORP,1579,UNDERCLIFF AVENUE,1579 UNDERCLIFF AVENUE,BRONX,Bronx,2,10453.0,40.8483929052,-73.9227543476,1005621.0601,248379.285115,2128713,2028800135,205,16,20501,BX36,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE AND PARKING LOT,0,,,Non-public,Jkh Business Corp,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,9.0,46,Local
14683,b380c4da2e598d2c0b5786529290a588,JO DASH PARKING LLC,488,3 AVENUE,488 3 AVENUE,NEW YORK,Manhattan,1,10016.0,40.7454043473,-73.97870312399999,990151.193566,210848.26022,1018502,1008890039,106,2,7200,MN20,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE AND PARKING LOT,0,,,Non-public,Jo Dash Parking Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,17,Local
14684,c4372a2c9f0100a8f80a6c8cc7855448,JOAN AUTO WRECKERS,1320,RANDALL AVENUE,1320 RANDALL AVENUE,BRONX,Bronx,2,10474.0,40.8121306055,-73.88474550560001,1016154.10104,235179.161698,2098406,2027690049,202,17,9300,BX27,SOLID WASTE,SOLID WASTE PROCESSING,VEHICLE DISMANTLING FACILITY,0,,,Non-public,LALO AUTO REPAIRS INC,Non-public,State,NYS Department of Environmental Conservation,NYSDEC,nysdec_solidwaste,CORE INFRASTRUCTURE AND TRANSPORTATION,8.0,41,Regional
14697,367facf9148a0995f2d5f7b5c99d6be7,JOFAZ TRANSPORTATION INC.,145-40,155 STREET,145-40 155 STREET,JAMAICA,Queens,4,11434.0,40.6649066655,-73.7830524617,1044436.99672,181594.352576,4575363,4150060070,413,31,30600,QN03,TRANSPORTATION,BUS DEPOTS AND TERMINALS,SCHOOL BUS DEPOT,1,routes,,Non-public,Jofaz Transportation Inc.,Non-public,City,NYC Department of Education,NYCDOE,doe_busroutesgarages,CORE INFRASTRUCTURE AND TRANSPORTATION,29.0,105,Regional
14698,d62e8cbe59ec6a159f347dd232e2206d,JOFAZ TRANSPORTATION INC.,17,VAN DYKE STREET,17 VAN DYKE STREET,BROOKLYN,Brooklyn,3,11231.0,40.672965999999995,-74.011449,981074.124506,184456.273031,3331239,3006060005,306,38,5300,BK33,TRANSPORTATION,BUS DEPOTS AND TERMINALS,SCHOOL BUS DEPOT,259,routes,,Non-public,Jofaz Transportation Inc.,Non-public,City,NYC Department of Education,NYCDOE,doe_busroutesgarages,CORE INFRASTRUCTURE AND TRANSPORTATION,15.0,76,Regional
14699,cd953eb132bb6cef86a6ec160ca26872,JOFAZ TRANSPORTATION INC.,6093,STRICKLAND AVENUE,6093 STRICKLAND AVENUE,BROOKLYN,Brooklyn,3,11234.0,40.6095690415,-73.91439319130001,1008019.32089,161370.44352,3343226,3084701052,318,46,69800,BK45,TRANSPORTATION,BUS DEPOTS AND TERMINALS,SCHOOL BUS DEPOT,136,routes,,Non-public,Jofaz Transportation Inc.,Non-public,City,NYC Department of Education,NYCDOE,doe_busroutesgarages,CORE INFRASTRUCTURE AND TRANSPORTATION,22.0,63,Regional
14709,3a8fcbb66ef3804a4c379971ae61bc0b,JOHN DANNA & SONS INC,318,BRYANT AVENUE,318 BRYANT AVENUE,BRONX,Bronx,2,10474.0,40.8075228368,-73.8834887548,1016504.22042,233500.84948499998,2006991,2027750081,202,17,9300,BX27,SOLID WASTE,SOLID WASTE PROCESSING,CONSTRUCTION AND DEMOLITION PROCESSING,0,,,Non-public,Richard Danna,Non-public,State,NYS Department of Environmental Conservation,NYSDEC,nysdec_solidwaste,CORE INFRASTRUCTURE AND TRANSPORTATION,8.0,41,Regional
14712,7ddfd3c549010ad661c156b93cfd2fc1,JOHN F KENNEDY INTL,,JOHN F KENNEDY INTL AIRPORT,,JAMAICA,Queens,4,11430.0,40.6533480868,-73.7901431052,1042479.9566899999,177378.459401,4542156,4142600001,483,28,71600,QN98,TRANSPORTATION,AIRPORTS AND HELIPORTS,AIRPORT,0,,,Public,Public,Public,Federal,US Department of Transportation,USDOT,usdot_airports,CORE INFRASTRUCTURE AND TRANSPORTATION,27.0,113,Regional
14716,788b6b4118c2f85f8527d698dea05741,JOHN FRANCESCO SCRAP INC,267,HOOKER PLACE,267 HOOKER PLACE,STATEN ISLAND,Staten Island,5,10303.0,40.6323752585,-74.1481034699,943142.11124,169702.486893,5026627,5011550043,501,49,23900,SI12,SOLID WASTE,SOLID WASTE PROCESSING,RECYCLABLES HANDLING AND RECOVERY,0,,,Non-public,John Francesco Scrap Inc,Non-public,State,NYS Department of Environmental Conservation,NYSDEC,nysdec_solidwaste,CORE INFRASTRUCTURE AND TRANSPORTATION,31.0,121,Regional
14717,c5c2d235a6e1359b57767b80ef4511fd,"JOHN FRANCESCO SCRAP, INC",267,HOOKER PLACE,267 HOOKER PLACE,STATEN ISLAND,Staten Island,5,10303.0,40.6323752585,-74.1481034699,943142.11124,169702.486893,5026627,5011550043,501,49,23900,SI12,SOLID WASTE,SOLID WASTE PROCESSING,SCRAP METAL PROCESSING,0,,,Non-public,"John Francesco Scrap, Inc",Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,31.0,121,Regional
14738,fbe5c3076bfbcd1edf03294e444f575e,"JOHN'S TOWING, INC",127-61,WILLETS POINT BOULEVARD,127-61 WILLETS POINT BOULEVARD,CORONA,Queens,4,11368.0,40.7599752893,-73.8413439334,1028202.68519,216196.01204699997,4520460,4018310035,407,21,38301,QN99,TRANSPORTATION,PARKING LOTS AND GARAGES,TOW TRUCK COMPANY,0,,,Non-public,"John'S Towing, Inc",Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,25.0,110,Local
14741,d15cc12c69b1473c087da525753bd573,JOHNNY'S AUTO BODY INC.,267,BROADWAY,267 BROADWAY,STATEN ISLAND,Staten Island,5,10310.0,40.6349543749,-74.1169320813,951795.35133,170629.03871300002,5004879,5001770004,501,49,10500,SI35,TRANSPORTATION,PARKING LOTS AND GARAGES,TOW TRUCK COMPANY,0,,,Non-public,Johnny'S Auto Body Inc.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,31.0,120,Local
14745,1f029b586e8119d4bde1f969a4ae9865,JOHNSON AVE YARD,94,AVE,94 AVE,JAMAICA,Queens,4,11435.0,40.698775,-73.808805,1037265.6399200001,193916.89263599998,0,4099890070,412,27,20800,QN61,TRANSPORTATION,RAIL YARDS AND MAINTENANCE,LIRR YARD,0,,,Public,Metropolitan Transportation Authority,MTA,State,Metropolitan Transportation Authority,MTA,dcp_sfpsd,CORE INFRASTRUCTURE AND TRANSPORTATION,28.0,103,Regional
14753,d1b3c733b8757e61754e15a8d941f376,JONAS BRONCK HOUSING COMPANY INC.,230,EAST 179 STREET,230 EAST 179 STREET,BRONX,Bronx,2,10457.0,40.8506274967,-73.9033418043,1010990.9038399999,249198.762315,2007733,2028110003,205,15,23502,BX41,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL PARKING LOT,0,,,Non-public,Jonas Bronck Housing Company Inc.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,9.0,46,Local
14755,2169edbd6f0c017f6d49a04c5c9ff0f7,JONATHAN & GABRIELLE PARKING INC.,1521,INWOOD AVENUE,1521 INWOOD AVENUE,BRONX,Bronx,2,10452.0,40.843462919699995,-73.9171941363,1007161.06565,246584.51147399997,2008420,2028650019,204,14,20900,BX63,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Jonathan & Gabrielle Parking Inc.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,9.0,44,Local
14765,14f9c797a19ad42c51c67094a3b0c124,JORIAN PARK LLC,82-13,37 AVENUE,82-13 37 AVENUE,JACKSON HEIGHTS,Queens,4,11372.0,40.7500501727,-73.883709001,1016471.04709,212561.55393199998,4035815,4014560035,403,25,28300,QN28,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Jorian Park Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,30.0,115,Local
14795,1a7e61cd6922f233a90e44d1d0d63427,JR INWOOD PARKING & DEALER CORP,1560,INWOOD AVENUE,1560 INWOOD AVENUE,BRONX,Bronx,2,10452.0,40.844321819899996,-73.9160128901,1007487.59755,246897.752153,2128641,2028590034,204,14,20900,BX63,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL PARKING LOT,0,,,Non-public,Jr Inwood Parking & Dealer Corp,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,9.0,44,Local
14796,28e1a0f2e24da1bc84fc6e12a444bc8d,JTE SERVICE STATION INC.,242,DYCKMAN STREET,242 DYCKMAN STREET,NEW YORK,Manhattan,1,10034.0,40.8661337711,-73.9285888059,1004001.6088899999,254841.59305700002,1065051,1022460065,112,10,28700,MN35,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL PARKING LOT,0,,,Non-public,Jte Service Station Inc.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,6.0,34,Local
14814,8c6b7bb2c2259f1f0360d87bbd7a1abc,JUNCTION ELMHURST 27 CORP,94-25,57 AVENUE,94-25 57 AVENUE,ELMHURST,Queens,4,11373.0,40.7368151661,-73.866216779,1021325.0229600001,207746.54289,4047077,4019020010,404,25,68300,QN29,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Junction Elmhurst 27 Corp,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,24.0,110,Local
14830,224b1cd4c1f8126dee144995307cd1e0,JUSTICE RECOVERY INC.,105-17,101 AVENUE,105-17 101 AVENUE,OZONE PARK,Queens,4,11416.0,40.6868841171,-73.8377047921,1029260.17719,189568.532876,4197811,4094070029,409,28,11600,QN54,TRANSPORTATION,PARKING LOTS AND GARAGES,TOW TRUCK COMPANY,0,,,Non-public,Justice Recovery Inc.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,27.0,102,Local
14831,f34e881e8637d8947a0deff02e6917eb,JUSTIN'S TOWING & STORAGE INC,100-01,LIBERTY AVENUE,100-01 LIBERTY AVENUE,OZONE PARK,Queens,4,11417.0,40.6812982128,-73.83997240000001,1028635.0082200001,187532.272295,4620251,4095040037,410,32,11200,QN54,TRANSPORTATION,PARKING LOTS AND GARAGES,TOW TRUCK COMPANY,0,,,Non-public,Justin'S Towing & Storage Inc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,27.0,106,Local
14833,f2f43d73a630aa5c0e25d807909a69af,JYD TOWING LLC,185-06,MERRICK BOULEVARD,185-06 MERRICK BOULEVARD,SPRINGFIELD GARDENS,Queens,4,11413.0,40.679324,-73.756881,1051683.05789,186866.04463,0,4129990190,412,27,35200,QN08,TRANSPORTATION,PARKING LOTS AND GARAGES,TOW TRUCK COMPANY,0,,,Non-public,Jyd Towing Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,29.0,113,Local
14835,186f466da0b7a7473de58d9b1b513244,K-SPEED TOWING INC.,220,RANDOLPH STREET,220 RANDOLPH STREET,BROOKLYN,Brooklyn,3,11237.0,40.7097700438,-73.9241611714,1005275.5688299999,197873.96030799998,3323443,3029890009,301,34,44900,BK90,TRANSPORTATION,PARKING LOTS AND GARAGES,TOW TRUCK COMPANY,0,,,Non-public,K-Speed Towing Inc.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,14.0,90,Local
14836,3a4fe4a6d49e0c5b79ff6686587e3f54,K.J.L. PROPERTY MANAGEMENT CORP.,147-37,ARCHER AVENUE,147-37 ARCHER AVENUE,JAMAICA,Queens,4,11435.0,40.7008466767,-73.8065869716,1037878.9999700001,194673.014399,0,0,412,27,21200,QN61,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL PARKING LOT,0,,,Non-public,K.J.L. Property Management Corp.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,28.0,103,Local
14837,aac54ab63085c9fe3f9304e84b8b883f,K.J.L. PROPERTY MANAGEMENT CORP.,92-15,147 PLACE,92-15 147 PLACE,JAMAICA,Queens,4,11435.0,40.701297,-73.80653199999999,1037893.87995,194837.113845,4213980,4099950007,412,27,21200,QN61,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL PARKING LOT,0,,,Non-public,K.J.L. Property Management Corp.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,28.0,103,Local
14838,053e6c151e65ff528857b1441f7c4e85,K.LABELLA CORP SUPINO SCRAP &METALS,2604,RICHMOND TERRACE,2604 RICHMOND TERRACE,STATEN ISLAND,Staten Island,5,10303.0,40.6369812371,-74.1480070817,943171.7002549999,171380.521298,5090045,5011510027,501,49,22300,SI12,SOLID WASTE,SOLID WASTE PROCESSING,OTHER SOLID WASTE PROCESSING,0,,,Non-public,KENNETH LABELLA,Non-public,State,NYS Department of Environmental Conservation,NYSDEC,nysdec_solidwaste,CORE INFRASTRUCTURE AND TRANSPORTATION,31.0,121,Regional
14849,f441ef34e04fd9d637613739beb513e2,"KALLENBERG, BARRY W",130,EAST 165 STREET,130 EAST 165 STREET,BRONX,Bronx,2,10452.0,40.830806,-73.921384,1006005.93589,241972.05863699998,2100828,2024710019,204,8,19500,BX63,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL PARKING LOT,0,,,Non-public,"Kallenberg, Barry W",Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,9.0,44,Local
14856,2050d9486046c3db069b31863daeec74,KAPPA PARKING INC,144,EAST 17 STREET,144 EAST 17 STREET,NEW YORK,Manhattan,1,10003.0,40.735046183099996,-73.98631302439999,988043.14086,207074.031523,1017822,1008720035,106,2,5000,MN21,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Kappa Parking Inc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,13,Local
14858,05ea865aa5ea2ca0f5f5d4efb2c01565,KAR HOTEL OWNER LLC,102-05,DITMARS BOULEVARD,102-05 DITMARS BOULEVARD,EAST ELMHURST,Queens,4,11369.0,40.7690068466,-73.8677011711,1020895.94366,219474.376062,4040899,4016410001,403,21,35700,QN27,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL PARKING LOT,0,,,Non-public,Kar Hotel Owner Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,30.0,115,Local
14868,a4fa07752a0a3b5aa2e4df5380d26c2d,"KAUFMAN ASTORIA STUDIOS, INC.",35-39,37 STREET,35-39 37 STREET,LONG ISLAND CITY,Queens,4,11101.0,40.755226125,-73.9242197556,1005244.9999899999,214435.014412,0,0,401,26,5700,QN70,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,"Kaufman Astoria Studios, Inc.",Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,30.0,114,Local
14869,2821782183c535f30764a1f6358d0b7f,KAYLEE OPERATING LLC,148,MADISON AVENUE,148 MADISON AVENUE,NEW YORK,Manhattan,1,10016.0,40.746465788,-73.98426231260001,988610.7175360001,211234.651399,1017000,1008610064,105,4,7400,MN17,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Kaylee Operating Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,14,Local
14870,fd1276e9030e7151dc2466e59fb90709,KCF PARKING CORP.,2481,CROTONA AVENUE,2481 CROTONA AVENUE,BRONX,Bronx,2,10458.0,40.8563155982,-73.8826526021,1016711.88088,251278.144967,2012603,2030910087,206,15,38900,BX06,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE AND PARKING LOT,0,,,Non-public,Kcf Parking Corp.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,10.0,48,Local
14878,9ca83ce57ab828bb63b11d6661db597f,KEAP STREET GARAGE LLC,500,METROPOLITAN AVENUE,500 METROPOLITAN AVENUE,BROOKLYN,Brooklyn,3,11211.0,40.713604,-73.952555,997402.9037459999,199265.24706700002,3413996,3023717501,301,34,51300,BK73,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Keap Street Garage Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,14.0,90,Local
14891,ce2e69649503aa113c3c2c074f1cd2c1,KENBEN INDUSTRIES LTD.,1870,SHORE PARKWAY,1870 SHORE PARKWAY,BROOKLYN,Brooklyn,3,11214.0,40.589719077800005,-73.99425227260001,985846.3709219999,154127.031199,3329302,3069430162,311,43,31400,BK26,TRANSPORTATION,PARKING LOTS AND GARAGES,TOW TRUCK COMPANY,0,,,Non-public,Kenben Industries Ltd.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,21.0,62,Local
14903,5a6f337219e3d9429440ca1d09809ecd,KENSINGTON ENTERPRISES LLC,50,WEST 97 STREET,50 WEST 97 STREET,NEW YORK,Manhattan,1,10025.0,40.792829060900004,-73.9658874254,993695.5920920001,228127.781819,1055265,1018320043,107,7,18100,MN12,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Kensington Enterprises Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,3.0,24,Local
14907,884c8239ed25a93d7b93866a01ec1bad,KENT GARAGE CORP.,444,KENT AVENUE,444 KENT AVENUE,BROOKLYN,Brooklyn,3,11249.0,40.708828000000004,-73.96938399999999,992738.105527,197523.12704700002,3387991,3021347501,301,33,54700,BK73,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Kent Garage Corp.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,14.0,90,Local
14908,bde27e20b68eaa5193e8161981409f9f,KENT OPERATING LLC,755,KENT AVENUE,755 KENT AVENUE,BROOKLYN,Brooklyn,3,11249.0,40.698914,-73.959864,995379.1242059999,193912.22648800001,3424177,3022617501,301,33,53700,BK72,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Kent Operating Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,14.0,90,Local
14925,a04461da4fbcaef1bdd31864e77843e7,KEY PARKING LLC,115,EAST 9 STREET,115 EAST 9 STREET,NEW YORK,Manhattan,1,10003.0,40.7305560716,-73.989571273,987140.360677,205438.018928,1008962,1005550028,103,2,4200,MN22,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE AND PARKING LOT,0,,,Non-public,Key Parking Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,1.0,9,Local
14959,2595d34c9455b90960352ed82b040dd1,KIDS PARKING CORP.,105,DUANE STREET,105 DUANE STREET,NEW YORK,Manhattan,1,10007.0,40.715797964400004,-74.0058377665,982631.682851,200061.067021,1001650,1001510001,101,1,3300,MN24,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Kids Parking Corp.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,1,Local
14970,3059dc666f3ed082835c05b67dbaf697,KINDER MORGAN LIQUIDS TERMINALS NEWTOWN CREEK TERMINAL,125,APOLLO STREET,125 APOLLO STREET,BROOKLYN,Brooklyn,3,11222.0,40.728277786199996,-73.9382569947,1001362.8885,204613.827535,3337740,3026120075,301,33,58900,BK76,TRANSPORTATION,PORTS AND FERRY LANDINGS,PORT OR MARINE TERMINAL,0,,,Non-public,Non-public,Non-public,,Non-public,Non-public,usdot_ports,CORE INFRASTRUCTURE AND TRANSPORTATION,14.0,94,Regional
15031,3cb07eb72040656f66f9bd8e9b4cfc31,KINGS HIGHWAY REALTY CORP.,5455,KINGS HIGHWAY,5455 KINGS HIGHWAY,BROOKLYN,Brooklyn,3,11203.0,40.6426620444,-73.9248641493,1005101.6464399999,173424.43257,3105968,3047750041,317,45,94600,BK96,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Kings Highway Realty Corp.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,18.0,67,Local
15035,ff0825d96a5659d6bbf4d8da4237d069,KINGS PLAZA SHOPPING CENTER,2567,FLATBUSH AVENUE,2567 FLATBUSH AVENUE,BROOKLYN,Brooklyn,3,11234.0,40.608301000000004,-73.919921,1006484.90945,160907.011759,3238574,3084700050,318,46,69800,BK45,TRANSPORTATION,BUS DEPOTS AND TERMINALS,BUS STATION,0,,City Owned,Public,Metropolitan Transportation Authority,MTA,State,Metropolitan Transportation Authority,MTA,dcp_colp,CORE INFRASTRUCTURE AND TRANSPORTATION,22.0,63,Regional
15058,0f8fca7233cee27aceb5f1feb40d363c,KINGSBRIDGE DEPOT,4065,10 AVENUE,4065 10 AVENUE,NEW YORK,Manhattan,1,10034.0,40.8703464931,-73.91314209689999,1008272.48809,256380.3116,1076766,1022130006,112,10,29900,MN01,TRANSPORTATION,BUS DEPOTS AND TERMINALS,MTA BUS DEPOT,0,,City Owned,Public,Metropolitan Transportation Authority,MTA,State,Metropolitan Transportation Authority,MTA,dcp_sfpsd,CORE INFRASTRUCTURE AND TRANSPORTATION,6.0,34,Regional
15078,4d6c6671dd9e6b91e264d00eb49827cd,KINGSBRIDGE PARK SYSTEM INC,2686,JEROME AVENUE,2686 JEROME AVENUE,BRONX,Bronx,2,10468.0,40.8676250471,-73.896740777,1012809.8053799999,255393.705305,2017485,2033170006,207,14,40304,BX28,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL PARKING LOT,0,,,Non-public,Kingsbridge Park System Inc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,10.0,52,Local
15088,8a02668e0e563e5facc2415260e4510a,"KINNEY PARKING SYSTEM, LLC",515,FASHION AVENUE,515 FASHION AVENUE,NEW YORK,Manhattan,1,10018.0,40.7531213883,-73.9884518686,987449.523981,213659.320106,1015263,1008130064,105,3,10900,MN17,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,"Kinney Parking System, Llc",Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,14,Local
15114,8543bc58d61fe67ff79ab388056ceb46,KIPS BAY 27 PARKING LLC,236,EAST 27 STREET,236 EAST 27 STREET,NEW YORK,Manhattan,1,10016.0,40.740433028000005,-73.97985597489999,989832.164349,209036.974751,1019856,1009070040,106,2,6600,MN20,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Kips Bay 27 Parking Llc,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,2.0,13,Local
15134,343f2359a19d41a2ae479a524751c2a8,KK ENTERPRISE GROUP INC.,2125,JEROME AVENUE,2125 JEROME AVENUE,BRONX,Bronx,2,10453.0,40.8556044,-73.9062465902,1010185.3419799999,251011.16379299999,2014150,2031920042,205,14,25100,BX36,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL PARKING LOT,0,,,Non-public,Kk Enterprise Group Inc.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,10.0,46,Local
15135,f5853a25c0be506a7822c3093bad5c30,KK ENTERPRISE GROUP INC.,4745,PARK AVENUE,4745 PARK AVENUE,BRONX,Bronx,2,10458.0,40.8605777513,-73.8918570805,1014163.7247700001,252827.733165,2094608,2030330004,206,15,38302,BX40,TRANSPORTATION,PARKING LOTS AND GARAGES,COMMERCIAL GARAGE,0,,,Non-public,Kk Enterprise Group Inc.,Non-public,City,NYC Department of Consumer Affairs,NYCDCA,dca_operatingbusinesses,CORE INFRASTRUCTURE AND TRANSPORTATION,10.0,48,Local
